PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Mohammadi, E; Movahedi, S; Mohammadi, R; Golkari, S				Mohammadi, Elham; Movahedi, Saeed; Mohammadi, Reza; Golkari, Sabar			Assessment of the occurrence of climate change and its effects on planting date and growth duration of rainfed wheat in the western and northwestern regions of Iran	PADDY AND WATER ENVIRONMENT												In this study, the effect of climate change on planting date and growth duration of rainfed wheat in the west and northwest parts of Iran has been investigated. The occurrence of climate change in the region was first evaluated for the base period (1992-2018) using two nonparametric tests of Mann-Kendall and Sen's slope estimator. Then, the climatic parameters of maximum temperature, minimum temperature and precipitation were simulated under RCP4.5 scenario for the period 2019-2039 based on downscaled output data of the Community Climate System Model (CCSM4) using LARS WG software. The growth period was obtained using a linear multiple regression model, which was selected based on R-square and accounted for 87% of its total variation. The results predicted that the average annual temperature will increase by 2 degrees C, while the average annual precipitation will increase by 30% by the end of 2039. Planting dates were determined based on two indices combining temperature and precipitation for the base and future periods. The results showed that climate change effects at the 2039 horizon will shorten by 18 days the wheat growth period and the appropriate planting time for rainfed wheat will be reduced by 2-19 days.					Mohammadi, Reza/S-2543-2016; Mohammadi, Reza/Q-8194-2019	Mohammadi, Reza/0000-0001-7694-0849													1611-2490	1611-2504				APR	2022	20	2					241	253		10.1007/s10333-021-00887-y	http://dx.doi.org/10.1007/s10333-021-00887-y		JAN 2022											WOS:000749150900001
J	Hu, ZL; Li, J; Zhang, YZ; Shi, Y				Hu, Zhanli; Li, Jun; Zhang, Yezi; Shi, Yan			Determination of residue of diflufenican in wheat and soil byultra-high-pressureliquid chromatography and mass spectrometry conditions	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE												BACKGROUND In order to clarify whether the application of diflufenican in the wheat field will produce residues in wheat plants and soil. In this experiment, ultra-high-pressure liquid chromatography was used to determine the residues of diflufenican in wheat plants, grains, and soil, which provided a new theoretical basis and technical guidance for the safe production of wheat. RESULTS The results showed that the average diflufenican recovery per added level in wheat and soil were in the range of 85.7% to 91.3%, relative standard deviations were all in a range of 2.43% to 6.00%, and the minimum detectable amount of diflufenican was 1.0 x 10(-10) g kg(-1). With the increase of wheat growing days and soil layers, the residues of diflufenican in wheat plants and soil became lower. The order of residual amount of diflufenican in the growth period were heading period, flowering period, filling period and maturing period. The order of residual amount of diflufenican in different soil layers was 0-20, 20-40, 40-60, 60-80 and 80-100 cm respectively from the top to the bottom. In addition, with the increase of the dosage of diflufenican, the residual amount of diflufenican becomes higher. Thus, the residual amount of diflufenican after 2.0 times applied amount was higher than the 1.0 time applied amount. CONCLUSION The residual amounts of diflufenican in wheat and soil were very small, far below the value of the maximum residue limit (MRL) on wheat provided by China. Under the applied amount administered in this experiment, a single spray of diflufenican in wheat trifoliate is safe for wheat, humans and livestock. (c) 2020 Society of Chemical Industry						Shi, Yan/0000-0001-7646-3106													0022-5142	1097-0010				JAN 15	2021	101	1					215	219		10.1002/jsfa.10633	http://dx.doi.org/10.1002/jsfa.10633		AUG 2020						32623721					WOS:000557970000001
J	Hua, SM; Chen, ZH; Li, LH; Lin, KH; Zhang, YW; Yang, JY; Chen, SP				Hua, Shumei; Chen, Zhihua; Li, Lihong; Lin, Kuan-Hung; Zhang, Yangwen; Yang, Jieyu; Chen, Shi-Peng			Differences in immunity between pathogen-resistant and -susceptible yam cultivars reveal insights into disease prevention underlying ethylene supplementation	JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY												Leaf necrosis induced by fungal pathogens is one of the most devastating diseases of yam. The objectives of this study were to examine the production of defensive phytohormones and perform a comparative transcriptome analysis between two yam cultivars with different resistance levels againstBotrytis cinereainoculation. After inoculation withB. cinerea, the endogenous ethylene level was found to have accumulated to a higher level in the MH1 resistant cultivar. Meanwhile, expression profiles identified differential defense regulation of ethylene pathway in MH1 (versus susceptible cv. MH3) in response toB. cinerea. A number of ethylene-synthesis and -responsive genes were expressed at higher levels in MH1 than in MH3 after inoculation. Furthermore, ethylene supplementation in MH3 plants by ethephon spraying indeed enhanced the resistance againstB. cinereaandColletotrichum alatae, and elevated the expression ofDaEIN2andDaERF96. Our work improves understanding of defense mechanism and highlights the function of ethylene potentially utilized for yam protection against diseases.						Chen, Shi-Peng/0000-0003-1192-6258													0971-7811	0974-1275				JUN	2021	30	2					254	264		10.1007/s13562-020-00582-9	http://dx.doi.org/10.1007/s13562-020-00582-9		AUG 2020											WOS:000557110100001
J	Zou, XX; Wang, WH; Sun, XL; Jiang, DF; Wang, JL				Zou, Xiaoxia; Wang, Weihua; Sun, Xiaolu; Jiang, Defeng; Wang, Jianlin			Analysis of soil fertility and optimal nitrogen application of brown earth (<i>luvisols</i>) in China	SOIL USE AND MANAGEMENT												The excessive application of nitrogen (N) has caused a series of environmental problems. Brown earth (BE) is one of the main soil types in China, and the specific soil-forming conditions make it high risk of nutrient leaching. Determining the soil fertility of BE and optimal N application rates for main crops' production is important to reduce nitrogen leaching. Based on China's second national soil survey, the basic fertility level of BE was defined, and the effects of four N management methods [one-time base fertilizer (BF), topdressing (TF), combined organic fertilizer (OF) and controlled-release fertilizer (CF)] on maize and wheat yield and N efficiency were analysed. The study found that except for lower phosphorus content (level 4), the soil fertility of BE was at a moderate level (level 3). Compared with no N application, these four N management methods significantly increased the maize and wheat yield and showed the trend of OF > CF > TF > BF; TF, CF and OF significantly increased the N efficiency comparison with BF. The optimal N application rates for wheat and maize were 129-174 kg ha(-1) and 170-235 kg ha(-1), respectively, when considering the win-win of yield and N efficiency. N fertilizer reduction in BE needs to be further strengthened, and the specific N application rates to achieve profit maximization should be adjusted depending on environmental factors.					wang, jing/GRS-7509-2022; wang, jian/GVS-0711-2022; wang, jian/HRB-9588-2023; Wang, Jing/IQW-3496-2023; wu, jun/ISB-8607-2023; Jiang, Yalin/ITV-2565-2023	Wang, Jing/0000-0002-8296-2961; xiaoxia, zou/0000-0002-1087-6167													0266-0032	1475-2743				JUL	2022	38	3					1416	1429		10.1111/sum.12791	http://dx.doi.org/10.1111/sum.12791		MAR 2022											WOS:000769581900001
J	Rao, MS; Prasad, TV; Vanaja, M; Gayatri, DLA; Srinivas, K; Pratibha, G; Srinivas, I; Rao, CAR; Prabhakar, M; Yadav, SK; Bhaskar, S; Singh, VK				Srinivasa Rao, M.; Prasad, T., V; Vanaja, M.; Gayatri, D. L. A.; Srinivas, K.; Pratibha, G.; Srinivas, I; Rama Rao, C. A.; Prabhakar, M.; Yadav, S. K.; Bhaskar, S.; Singh, V. K.			Independent and interactive effects of <i>e</i>CO<sub>2</sub> and <i>e</i>Temp. on <i>Spodoptera frugiperda</i> (J E Smith) on Maize-A major input for prediction of future pest scenario	ENVIRONMENTAL RESEARCH COMMUNICATIONS												Climate change is now unequivocal and influences crops and the incidence of insect pests. Understanding the spatially variable, species-specific, and complex effects of climate change is essential in developing an appropriate pest management strategy. The two dimensions of climate change i.e., elevated temperature (eTemp.) and elevated CO2 (eCO(2)) influence insect herbivores. In the present study, the growth and development of an invasive insect pest, fall armyworm, Spodoptera frugiperda (J E Smith) (Lepidoptera: Noctuidae) on maize at eCO(2) and eTemp conditions using CO2 and temperature Gradient Chambers (CTGC) was estimated. Dilution of bio-chemical constituents was noted with lower leaf nitrogen (9%-14%), higher carbon (3%-11%), higher C : N (18%-26%), and higher tannins (13%) in maize foliage at eCO(2)+eTemp levels. A significant influence on primary parameters of insect viz., higher total consumption by larvae (38%), extended larval duration (13%) with increased larval weights (17%), and differential pupal weights (14%) in successive generations was recorded at eCO(2) + eTemp compared to ambient. Their effect was continued on various insect performance indices also, with higher relative consumption rate, RCR (40%), lower relative growth rate, RGR (11%), and varied approximate digestibility (AD), the efficiency of conversion of ingested food (ECI) and digested food (ECD) of S frugiperda larvae. The interactive effect of eCO(2) and eTemp led to a higher Potential Population Increase Index (PPII) (19%) due to higher fecund adults. The effect of eCO(2) offsets the impact of eTemp when interacting together on some of the insect parameters. The present results indicate that eCO(2) and eTemp play a key role in influencing the growth and development of S frugiperda indicating higher pest incidence in future climate change periods.					C A, Rama Rao/JBO-2558-2023														2515-7620					JAN 1	2023	5	1							015008	10.1088/2515-7620/acb31d	http://dx.doi.org/10.1088/2515-7620/acb31d													WOS:000919683200001
J	Sebnie, W; Adgo, E; Kendie, H				Sebnie, Workat; Adgo, Enyew; Kendie, Hailu			Characterization and Classification of Soils of Zamra Irrigation Scheme, Northeastern Ethiopia	AIR SOIL AND WATER RESEARCH												Understanding soil types of a given area is an important prerequisite to design optimum management strategies such as irrigation water management. The study was thus conducted on characterization and classification of Zamra irrigation scheme in Abergelle district of Amhara Region, which has an area of 196.16 ha. For this study, 53 auger observations, four profile pits, extensive visual observations, reconnaissance survey, and descriptions of soil profiles and laboratory analysis were used to study the morphological and physicochemical properties of the soils of the scheme. Twelve disturbed and undisturbed soil samples were collected from all profiles of each genetic horizon for laboratory analysis. The soils of the study area were identified based on Food and Agricultural Organization of the United Nations/World Reference Base for Soil Resources (FAO/WRB) 2015. The results revealed that the textural classes of all profiles of the study site ranged from sandy clay loam to sandy loam. The chemical properties of the soil in terms of total nitrogen, organic matter, and available phosphorus were in the very low and low categories as per the criteria developed by Tekalign and Olsen, respectively, whereas exchangeable bases (Ca, Mg, K, and Na), cation exchange capacity, and extractable micronutrients (Fe, Mn, Zn, and Cu) were medium to high. Based on morphological, physical, and chemical analyses, the soils were classified as Leptic Regosols (Eutric, Loamic; 21.99% of the area), Vertic Cambisols (Hypereutric; 17.87%), Haplic Regosols (Eutric; 36.69%), and Rhodic Nitisols (Eutric; 23.44%). Therefore, management techniques that enhance soil fertility (including crop rotations, manuring, fallow periods, proper management of crop residues, and leguminous cover crops) and water-saving technologies suitable to the terrain of the area are the best options to enhance land productivity in the area.					Addis, Hailu Kendie/R-1595-2019	Addis, Hailu Kendie/0000-0003-0265-0261; Sebnie, Workat/0000-0002-4622-542X													1178-6221					JUN	2021	14								11786221211026577	10.1177/11786221211026577	http://dx.doi.org/10.1177/11786221211026577													WOS:000668508900001
J	Lian, HD; Qin, C; Zhang, C; Yan, MF; Li, HB; Zhang, SQ				Lian, Huida; Qin, Cheng; Zhang, Cong; Yan, Minfei; Li, Hongbing; Zhang, Suiqi			Foliar-applied lanthanum chloride increases growth and phosphorus acquisition in phosphorus-limited adzuki bean seedlings	PLANT AND SOIL												Aims Lanthanum, a rare earth element, is used in agriculture and forestry to promote plant growth and productivity. We aimed to investigate its role in altering the roots and alleviating P deficiency in the adzuki bean Vigna angularis. Methods The adzuki bean variety "Jin No. 5" was pre-cultivated in sand. Fourteen-day-old seedlings were sprayed twice with 0.4 mM LaCl3 solution. Next, we treated the seedlings with half-strength Hoagland solution containing P reduced to 1% of its original concentration (P-deficient); P reduced to 5% of the original (P-marginal); and unadjusted solution (P-sufficient). We measured plant growth, root structure, root hydraulic conductivity, P content, gas exchange, and photosynthetic pigment levels in all groups. Results LaCl3 application significantly increased leaf P concentration, effectively improving the P uptake efficiency of roots, shoots, and leaves under severe P stress. Root morphology and acid phosphatase (APase) activity varied significantly in response to LaCl3 under low-P stress. A greater leaf area, gas exchange ability, chlorophyll content, and carotenoid content were observed in the presence of LaCl3 under P-marginal stress. Conclusions The application of LaCl3 can promote growth and P acquisition in adzuki beans under P limitation by inducing changes in root morphology, APase activity, and hydraulic conductivity.																			0032-079X	1573-5036				SEP	2019	442	1-2					385	399		10.1007/s11104-019-04197-5	http://dx.doi.org/10.1007/s11104-019-04197-5													WOS:000485324700027
J	Teka, K				Teka, Kassa			The role of local earthworms in plant nutrient addition in the Ethiopian Drylands	SCIENTIA AGRICOLA												The Ethiopian Drylands are rich in their variety of local earthworm species. However, the category of species, and the effect of their performance on additions to plant nutrients have not been adequately evaluated. Thus, local earthworm samples were collected from the three major agroecological zones (highland, midland, and lowland) in Tigray (northern Ethiopia) and classified down to species level. Moreover, a vermicomposting experiment with four treatments (three local earthworm species, Eisenia fetida, and a conventional composting method) and three replications was established. Finally, each bin's mature compost sample was taken to analyze plant nutrient content. The study results indicated that earthworm species in the highland, midland and lowland agroecological zones were Dendrobaena veneta, Eisenia andrie and Lumbricus rubellus, respectively. The use of these earthworms in the composting process (average of the four earthworm species) yielded higher nutrient content, ranging from 21.9 % for Sodium to 3300 % for Boron, compared to the conventional one. The highest total nitrogen (an increase of 44.4 %) and organic carbon (an increase of 33.4 %) were recorded in the Eisenia fetida and Dendrobaena veneta treated bins, respectively. Composting with Eisenia andrie has resulted in increases in P (96.1 %), K (125 %), Mg (83 %) and all micro-nutrients (between 91 % for Zn and 4400 % for B). Both Eisenia andrie and Lumbricus rubellus species contributed to the increased additions of Sulfur (85.7 %) compared to the control. It can be concluded that the use of local earthworms (particularly Eisenia andrie) in the composting process plays a significant role in plant nutrient addition.																			1678-992X						2023	80								e20220139	10.1590/1678-992X-2022-0139	http://dx.doi.org/10.1590/1678-992X-2022-0139													WOS:000994465500001
J	Oshanova, D; Kurmanbayeva, A; Bekturova, A; Soltabayeva, A; Nurbekova, Z; Standing, D; Dubey, AK; Sagi, M				Oshanova, Dinara; Kurmanbayeva, Assylay; Bekturova, Aizat; Soltabayeva, Aigerim; Nurbekova, Zhadyrassyn; Standing, Dominic; Dubey, Arvind Kumar; Sagi, Moshe			Level of Sulfite Oxidase Activity Affects Sulfur and Carbon Metabolism in <i>Arabidopsis</i>	FRONTIERS IN PLANT SCIENCE												Molybdenum cofactor containing sulfite oxidase (SO) enzyme is an important player in protecting plants against exogenous toxic sulfite. It was also demonstrated that SO activity is essential to cope with rising dark-induced endogenous sulfite levels and maintain optimal carbon and sulfur metabolism in tomato plants exposed to extended dark stress. The response of SO and sulfite reductase to direct exposure of low and high levels of sulfate and carbon was rarely shown. By employing Arabidopsis wild-type, sulfite reductase, and SO-modulated plants supplied with excess or limited carbon or sulfur supply, the current study demonstrates the important role of SO in carbon and sulfur metabolism. Application of low and excess sucrose, or sulfate levels, led to lower biomass accumulation rates, followed by enhanced sulfite accumulation in SO impaired mutant compared with wild-type. SO-impairment resulted in the channeling of sulfite to the sulfate reduction pathway, resulting in an overflow of organic S accumulation. In addition, sulfite enhancement was followed by oxidative stress contributing as well to the lower biomass accumulation in SO-modulated plants. These results indicate that the role of SO is not limited to protection against elevated sulfite toxicity but to maintaining optimal carbon and sulfur metabolism in Arabidopsis plants.					Dubey, Arvind Kumar/GLR-7876-2022; Soltabayeva, Aigerim/AGY-6001-2022; Kurmanbayeva, Assylay/X-4161-2018; SAGI, MOSHE/F-1777-2012	Dubey, Arvind Kumar/0000-0002-7523-697X; Soltabayeva, Aigerim/0000-0001-8150-438X; Kurmanbayeva, Assylay/0000-0001-5770-6352; SAGI, MOSHE/0000-0003-3307-9504; Nurbekova, Zhadyrassyn/0009-0009-8766-4734; Standing, Dominic/0000-0002-7430-6315													1664-462X					JUN 24	2021	12								690830	10.3389/fpls.2021.690830	http://dx.doi.org/10.3389/fpls.2021.690830								34249061					WOS:000670645900001
J	Agmon, D; Yizhaq, H				Agmon, David; Yizhaq, Hezi			The remarkable properties of the discrete brachistochrone	EUROPEAN JOURNAL OF PHYSICS												We present a new solution to the discrete brachistochrone problem, based on the variational principle. There are two interesting and surprising properties of the solution. First, the sliding times along all the straight segments are equal and are independent of the initial velocity. Secondly, we find a simple relation between the angle of the kth segment to the vertical and the angle to the vertical of the first segment. Based on these results, a Matlab code was written that calculates efficiently and accurately the solution for N segments between arbitrary end points.					Yizhaq, Hezi/AAJ-9663-2021	Yizhaq, Hezi/0000-0001-7573-3303													0143-0807	1361-6404				MAY	2019	40	3							035005	10.1088/1361-6404/ab0801	http://dx.doi.org/10.1088/1361-6404/ab0801													WOS:000462113300002
J	Kindie, Y; Bezabih, A; Beshir, W; Nigusie, Z; Asemamaw, Z; Adem, A; Tebabele, B; Kebede, G; Alemayehu, T; Assres, F				Kindie, Yirga; Bezabih, Aemiro; Beshir, Wubeshet; Nigusie, Zinabu; Asemamaw, Zelalem; Adem, Antenh; Tebabele, Birke; Kebede, Genet; Alemayehu, Tesfay; Assres, Fentaw			Field Pea (<i>Pisum sativum</i> L.) Variety Development for Moisture Deficit Areas of Eastern Amhara, Ethiopia	ADVANCES IN AGRICULTURE												Twelve field pea genotypes were evaluated in seven environments in Eastern Amhara in main production season (2010-2012). The objective of this trial was to identify stable and high yielding field pea genotype for production in Eastern Amhara. The trial was conducted using randomized complete block design with three replications. Combined analysis of variance for grain yield revealed that genotypes, environments, and genotype by environment interaction effect were highly significant (P <= 0.01). The environments, GEI, and genotypes were accounted for 77.47%, 13.83%, and 4.37%, of the total sum squares, respectively, indicating that field pea grain yield was significantly affected by the changes in the environment, followed by GEI and genotypic effect. The candidate genotype, EH-03-002, showed 14.42% and 44.87% yield advantage over the standard and local checks, respectively. Considering the seven environments data and field performance evaluation during the variety verification trial, the National Variety Releasing Committee has approved the official release of EH-03-002 with the vernacular name of "Yewaginesh" for moisture deficit areas of Wag Lasta and similar agroecologies.																			2356-654X	2314-7539				MAR 24	2019	2019								1398612	10.1155/2019/1398612	http://dx.doi.org/10.1155/2019/1398612													WOS:000995988500001
J	Mao, SL; Shangguan, ZP				Mao, Shenglin; Shangguan, Zhouping			Evolution of spatiotemporal patterns in vegetation net primary productivity and the driving forces on the Loess Plateau	FRONTIERS IN ENVIRONMENTAL SCIENCE												In this study, we determined whether changes in vegetation net primary productivity (NPP) can be used to characterize the quality of terrestrial ecosystems, which is critical for global change and carbon balance. We first explored the spatial correlation of NPP and its impact on vegetation restoration. MOD17A3 remote sensing products were used to analyze the temporal and spatial changes in NPP on the Loess Plateau (LP) over the last two decades (2000-2020). The resulting spatial autocorrelation indices identified cold and hot spots in the spatial clustering patterns. The effects of climate change and human activities on the anomalous clustering of NPP were assessed using Pearson correlation analysis and multi-temporal land use land cover data. The results indicate that i) Temporally, from 2000 to 2020, the NPP of the LP increased significantly by 6.88 g Cm-2 yr(-1) and so did the proportion of revegetated land area >400 g Cm-2 yr(-1) from 4% to 37%. Spatially, NPP showed an increasing trend from northwest to southeast. ii) The vegetation NPP on the LP showed a strong positive global spatial autocorrelation (p< 0.01). The hot and cold regions were polarized; the cold spots were clustered in the northwest, while the hot spots in the south and east. The spatial clustering patterns were dominated by high-high (HH) and low-low (LL) clusters. Abnormal patterns existed mainly in the transition areas between HH and LL clusters and insignificant regions, which were jointly affected by human activities and climate change. iii) Precipitation was the dominant climatic factor (86%) affecting the NPP variation in the LP, with the annual minimum precipitation showing a significantly positive relationship with the interannual variability in NPP, while the maximum precipitations greatly influenced the variation in local spatial anomaly patterns. This suggests that climatic extremes affect vegetation. Our study helps to facilitate green ecological management and high-quality development in the LP.																				2296-665X				MAY 30	2023	11								1134917	10.3389/fenvs.2023.1134917	http://dx.doi.org/10.3389/fenvs.2023.1134917													WOS:001010609500001
J	Wang, JY; Ren, CJ; Feng, XX; Zhang, L; Doughty, R; Zhao, FZ				Wang, J. Y.; Ren, C. J.; Feng, X. X.; Zhang, L.; Doughty, R.; Zhao, F. Z.			Temperature sensitivity of soil carbon decomposition due to shifts in soil extracellular enzymes after afforestation	GEODERMA												Afforestation of arable land has been proposed as one of the most effective strategies for climate change mitigation. However, the effects of afforestation on soil CO2 emissions have not been well investigated due to a lack of information on the capacity of carbon pools to sequester CO2 over the long term. In this study, we conducted a 414-day incubation experiment to monitor changes in CO2 emission, soil extracellular enzymes, and microbial biomass at soils collected from a site afforested with R. pseudoacacia L and an adjacent cropland system under 15 degrees C and 25 degrees C constant temperatures. The study was to reveal how soil organic carbon decomposed under different temperatures during incubation along an afforestation gradient. Our results showed that: 1) after warming, active pool respiration increased from 0.64% to 12.57%, passive pool respiration increased from 20.62% to 46.77%, and slow pool respiration decreased from 21.27% to 59.35% for cropland to afforested land; 2) active and slow carbon pool increased in young and middle-aged afforested lands while the passive carbon pool increased in the late stage; and 3) microbial biomass and enzyme activities affected the respiration rate and the fraction of respiration during warming, especially enzyme affected active and slow pools. Our findings indicate that the temperature sensitivity of soil organic carbon decomposition changed mainly due to shifts of soil extracellular enzymes after afforestation, and provides insight into how SOC decomposition in afforested ecosystems may respond to future changes in climate.					Zhao, Fazhu/CAG-5988-2022; Ren, Chengjie/CAF-2259-2022; Doughty, Russell/M-2499-2018	Zhao, Fazhu/0000-0003-4758-3277; Doughty, Russell/0000-0001-5191-2155; Wang, Jieying/0000-0002-9635-3438													0016-7061	1872-6259				SEP 1	2020	374								114426	10.1016/j.geoderma.2020.114426	http://dx.doi.org/10.1016/j.geoderma.2020.114426													WOS:000540257900021
J	Maheswari, M; Varalaxmi, Y; Sarkar, B; Ravikumar, N; Vanaja, M; Yadav, SK; Jyothilakshmi, N; Vijayalakshmi, T; Savita, SK; Rao, MS; Shanker, AK; Mohapatra, T				Maheswari, Mandapaka; Varalaxmi, Yellisetty; Sarkar, Basudeb; Ravikumar, Nakka; Vanaja, Maddi; Yadav, Sushil Kumar; Jyothilakshmi, Narayana; Vijayalakshmi, Tekula; Savita, S. K.; Rao, Mathukumalli Srinivasa; Shanker, Arun Kumar; Mohapatra, Trilochan			Tolerance mechanisms in maize identified through phenotyping and transcriptome analysis in response to water deficit stress	PHYSIOLOGY AND MOLECULAR BIOLOGY OF PLANTS												Water deficit is a key limiting factor for maize (Zea mays L.) productivity. Elucidating the molecular regulatory networks of stress tolerance is crucial for genetic enhancement of drought tolerance. Two genotypes of maize contrasting in their yield response to water deficit were evaluated for tolerance traits of water relations, net CO2 assimilation rate, antioxidative metabolism and grain yield in relation to the expression levels, based on transcription profiling of genes involved in stress signaling, protein processing and energy metabolism to identify functional tolerance mechanisms. In the genotype SNJ201126 upregulation of calcium mediated signaling, plasma membrane and tonoplast intrinsic proteins and the membrane associated transporters contributed to better maintenance of water relations as evident from the higher relative water content and stomatal conductance at seedling and anthesis stages coupled with robust photosynthetic capacity and antioxidative metabolism. Further the protein folding machinery consisting of calnexin/calreticulin (CNX/CRT) cycle was significantly upregulated only in SNJ201126. While the down regulation of genes involved in photosystems and the enzymes of carbon fixation led to the relative susceptibility of genotype HKI161 in terms of reduced net CO2 assimilation rate, biomass and grain yield. Our results provide new insight into intrinsic functional mechanisms related to tolerance in maize.					Shanker, Arun K./C-4779-2009	Shanker, Arun K./0000-0001-5635-878X													0971-5894	0974-0430				JUN	2021	27	6					1377	1394		10.1007/s12298-021-01003-4	http://dx.doi.org/10.1007/s12298-021-01003-4		JUN 2021						34177152					WOS:000658241800001
J	Quintus, S; Rieth, TM; Dye, T; Morrison, AE; Filimoehala, CW; Filimoehala, D; Tulchin, J; Duarte, T				Quintus, Seth; Rieth, Timothy M.; Dye, Thomas; Morrison, Alexander E.; Filimoehala, Christopher W.; Filimoehala, Darby; Tulchin, Jon; Duarte, Trever			Ideal distribution models and the tempo of agricultural development in a windward valley of Hawai.i	ANTIQUITY												Across the Pacific, agricultural systems have used two main complementary cultivation regimes: irrigated farming of wet environments and rain-fed cropping of drylands. These strategies have different productive potential and labour needs, which has structured their temporal and spatial distributions. Although these approaches have been studied a great deal at a general level, there has been less work on the local use and significance of these strategies. Here, the authors evaluate ideal distribution models of agricultural activities in the Punalu'u valley on O'ahu, Hawai'i, to assess how habitat suitability changed as a result of infrastructural investment and dynamic environmental, social and demographic change. The results are of relevance for contemporary initiatives to revive Indigenous agricultural systems in Hawai'i and beyond. Keywords: Pacific Islands, Hawai'i, Bayesian modelling, agriculture, irrigation,																			0003-598X	1745-1744				2023 AUG 23	2023										10.15184/aqy.2023.121	http://dx.doi.org/10.15184/aqy.2023.121		AUG 2023											WOS:001077013100001
J	Agmon, D; Yizhaq, H				Agmon, David; Yizhaq, Hezi			From the discrete to the continuous brachistochrone: a tale of two proofs	EUROPEAN JOURNAL OF PHYSICS												In a previous paper (2019 Eur. J. Phys. 40 035005) we showed how to design a discrete brachistochrone with an arbitrary number of segments. We have proved, numerically and graphically, that in the limit of a large number of segments, N >> 1, the discrete brachistochrone converges into the continuous brachistochrone, i.e. into a cycloid. Here we show this convergence analytically, in two different ways, based upon the results we obtained from investigating the characteristics of the discrete brachistochrone. We prove that at any arbitrary point, the sliding bead has the same velocity on both the continuous and discrete paths, and the radius of the curvature of both paths is the same at corresponding points. The proofs are based on the well-known fact that the curve of a cycloid is generated by a point attached to the circumference of a rolling wheel. We also show that the total acceleration magnitude of the bead along the cycloid is constant and equal to g, whereas the acceleration vector is directed toward the center of the wheel, and it rotates with a constant angular velocity.					Yizhaq, Hezi/AAJ-9663-2021	Yizhaq, Hezi/0000-0001-7573-3303													0143-0807	1361-6404				JAN	2021	42	1							015004	10.1088/1361-6404/abaf41	http://dx.doi.org/10.1088/1361-6404/abaf41													WOS:000591062000001
J	Okeyo, MM; Obwoyere, GO; Makanji, DL; Njuguna, JW; Atieno, J				Okeyo, M. M.; Obwoyere, G. O.; Makanji, D. L.; Njuguna, J. W.; Atieno, J.			Promotion of <i>Terminalia brownii</i> in reforestation by development of appropriate dormancy breaking and germination methods in drylands; Kenya	GLOBAL ECOLOGY AND CONSERVATION												Terminalia brownii Fresen in the Combretaceae family, is one of the indigenous tree species used in agroforestry, afforestation and reforestation programmes in drylands of Kenya. It is widely distributed in the semi-arid lands of East, Central and West Africa. It is an important drought tolerant and multipurpose agroforestry species whose potential is underutilized due to poor seed germination. Its products such as timbers, posts, charcoal and curving wood among others are not available in required quantities for domestic and industrial use. Exploitation of T. brownii is on the increase, but efforts to promote its planting are thwarted by lack of seedlings attributed to poor seed germination. This study investigated dormancy and germination of T. brownii seeds. Mature T. brownii fruits were harvested from Ikanga, Mbumbuni, Kabururu and Kimose sites; in Kitui, Makueni, Tharaka Nithi and Baringo counties of Kenya respectively. Flowering and fruiting was monitored and mature fruits harvested for dormancy and germination tests. To conduct germination tests, one hundred fruits and extracted seeds were subjected to each of the following treatments: mature whole fruits (control), dewinged fruits, fruits nipped at the distal and proximal ends and extracted seeds in four replicates. Extracted seeds started germinating after incubation for 7 days, while fruits nipped at the distal end took 21 days. The control and all other treatments from all sites failed to germinate after an incubation period of 60 days. Extracted T. brownii seeds recorded the highest germination with the best at 76% from Ikanga, while those nipped at the distal ends recorded a mean germination of 13% across all sites. There is evidence suggesting that T. brownii fruits recorded poor germination due physiological seed dormancy probably imposed by the hard samara fruit. These findings suggest that T. brownii fruits from Kimose should be nipped at the distal end, while those from Eastern Kenya (Kitui and Makueni Counties) should be extracted completely by removing the seed from the fruit to enhance germination. These results will inform choice of propagation of T. brownii seeds and enhance its planting in various agroforestry practices and afforestation programmes. (C) 2020 The Author(s). Published by Elsevier B.V.						NJUGUNA, JANE/0000-0003-4165-0125													2351-9894					SEP	2020	23								e01148	10.1016/j.gecco.2020.e01148	http://dx.doi.org/10.1016/j.gecco.2020.e01148													WOS:000568735600009
