PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gao, N; Wei, YA; Zhang, WW; Yang, B; Shen, YF; Yue, SC; Li, SQ				Gao, Na; Wei, Yanan; Zhang, WeiWei; Yang, Bin; Shen, Yufang; Yue, Shanchao; Li, Shiqing			Carbon footprint, yield and economic performance assessment of different mulching strategies in a semi-arid spring maize system	SCIENCE OF THE TOTAL ENVIRONMENT												Crop productivity maximization while minimizing carbon emissions is of critical importance for achieving sustainable agriculture. Socio-economic and ecological benefits should be taken together under the circumstance of stagnant farming profitability and climatic variability. The effectiveness of various mulching strategies in rain-fed semiarid areas has been confirmed, but scarce the comprehensive evaluations of the conventional and new mulching strategies in terms of yield, economic benefit, and carbon footprint based on life cycle assessment (LCA) have been conducted. Hence, a two-year field experiment was conducted on maize (Zea mays L.) crop to explore the effects of four mulching strategies (PM: plastic-film mulching, SM: maize straw mulching, BM: biodegradable-film mulching, and NM: no mulching) on the yield, net return, greenhouse gas (GHG) emissions, and carbon footprint (CF). The results revealed that PM and BM significantly increased maize yield by 11.3-13.3% and 9.4-10.6%. PM marginally raised the net return by 2.0-2.4% whereas BM slightly reduced it by 4.6-8.8% relative to NM. Unexpectedly, the yield and net return were the lowest under SM, and intensified N2O emissions, GWPdirect, and yield-scaled GWPdirect were observed. When the GHGs using LCA concept and SOC sequestration rate were considered, the lowest net GWP (1804.1-1836.4 kg CO2-eq ha(-1)) and CF (148.9-119.9kg CO2-eq t(-1)) were observed in the SM treatment due to the boost of soil organic carbon (SOC) sequestration. Conversely, PM and BM significantly increased the net GWP and CF compared to NM.When the tradeoffs between the high production, high net return and low net GWP were assessed by an integrated evaluation framework, the NM was recommended as an efficient low-carbon agricultural practice in the rain-fed semiarid areas.					Yue, Shanchao/D-1846-2009	Yue, Shanchao/0000-0001-8724-2974													0048-9697	1879-1026				JUN 20	2022	826								154021	10.1016/j.scitotenv.2022.154021	http://dx.doi.org/10.1016/j.scitotenv.2022.154021		MAR 2022						35202691					WOS:000790330100005
J	Liang, HX; Sun, RR; Song, B; Sun, QQ; Peng, P; She, D				Liang, Hongxu; Sun, Ruru; Song, Bin; Sun, Qianqian; Peng, Pai; She, Diao			Preparation of nitrogen-doped porous carbon material by a hydrothermal-activation two-step method and its high-efficiency adsorption of Cr(VI)	JOURNAL OF HAZARDOUS MATERIALS												Nitrogen-doped carbon spheres (CSs-N) were synthesized by a hydrothermal method with glucose as the carbon source and urea as the nitrogen source. The synthesized nitrogen-doped carbon spheres were activated by KOH to prepare high performance nitrogen-doped porous carbon material (PCM-N) for adsorption of Cr(VI). SEM, TEM, BET, Raman spectroscopy, XRD, XPS, Zeta potential and elemental analysis techniques were used to characterize the materials, and the properties of the materials were tested by a batch adsorption method. The results show that the specific surface area of PCM-N is 1600.67 m(2)/g, and the maximum adsorption capacity of Cr(VI) is 402.9 mg/g, and the performance was better than that of a similar materials (Longan seed and Fox nutshell and so on). Furthermore, the adsorption capacity will increase with increasing temperature. In this study, the kinetics and isotherm model of adsorption parameters are fitted, and it is found that the adsorption process is in accordance with the Pseudo-second-order kinetic model and Freundlich model, thermodynamic parameters show that the adsorption of Cr(VI) onto the PCM-N was spontaneous endothermic process. The regeneration adsorption experiment showed that PCM-N has good reusability and high application value.																			0304-3894	1873-3336				APR 5	2020	387								121987	10.1016/j.jhazmat.2019.121987	http://dx.doi.org/10.1016/j.jhazmat.2019.121987								31927256					WOS:000514758500021
J	Wu, GL; Zhang, MQ; Liu, Y; Lopez-Vicente, M				Wu, Gao-Lin; Zhang, Meng-Qi; Liu, Yu; Lopez-Vicente, Manuel			Litter cover promotes biocrust decomposition and surface soil functions in sandy ecosystem	GEODERMA												Ecological restoration of sandy inland ecosystems is important for achieving global sustainability. In the world's semi-arid regions, soil crusts play crucial roles in maintaining ecosystem functioning. However, the true extent of soil quality improvement during the development of crusts is an issue not solved. In this study, four development stages of natural soil crusts, i.e., physical crusts (PC), biocrusts (BC), litter covered biocrusts (LBC) and litter crusts (LC) were selected in a semi-arid sandy ecosystem, along with a bare sandy land (BSL) as control area, to evaluate soil physicochemical properties at different soil depths. The coverage of litter (mainly leaves of Populus simonii) increased soil moisture and reduced soil bulk density. Compared with BC, the content of total soil organic matter (SOM) decreased in LBC by 13.83% and increased in LC by 36.57%. In contrast with BC, LC promoted a significant increase in soil nutrients, such as total nitrogen (30.30%), total phosphorus (46.89%) and available potassium (34.40%) in the topsoil layer (0-2 cm). Besides, LC contained higher clay and silt contents (10.47% and 29.81%) and lower sand content (-1.02%) than BC. In the 0-10 cm soil layer, the D (fractal dimension of the soil particle size distribution) of LC was the largest, with a value 5.71%, 6.1%, 2.44% and 0.93% higher than D in BSL, PC, BC and LBC, respectively. These findings reveal that litter covering facilitate the disintegration of BC, which further forms LC, and these processes clearly promote the enhancement of soil quality under sandy semi-arid conditions. Our findings are particularly important for predicting the transformation processes of sandy soil crusts and are of interest in ecological restoration programs.					Zhang, Mengqi/IWU-9043-2023; Liu, Yu/JJE-7800-2023; López-Vicente, Manuel/Y-2900-2018; zhang, meng/JMB-0951-2023	Liu, Yu/0000-0003-0706-4026; López-Vicente, Manuel/0000-0002-6379-8844; Wu, Gao-Lin/0000-0002-5449-7134													0016-7061	1872-6259				SEP 1	2020	374								114429	10.1016/j.geoderma.2020.114429	http://dx.doi.org/10.1016/j.geoderma.2020.114429													WOS:000540257900016
J	Akhtar, K; Ain, NU; Wang, WY; Ren, GX; Feng, YZ; Djalovic, I; Prasad, PVV; Yang, GH; He, B; Wen, RH				Akhtar, Kashif; Ain, Noor Ul; Wang, Weiyu; Ren, Guangxin; Feng, Yongzhong; Djalovic, Ivica; Prasad, P. V. Vara; Yang, Gaihe; He, Bing; Wen, Ronghui			Straw mulch decreased nitrogen fertilizer requirements via regulating soil moisture and temperature to improve physiology, nitrogen, and water use efficiency of wheat	AGRONOMY JOURNAL												The infrequent rainfall caused drought-prone conditions, particularly in semiarid regions of China, where most of the precipitation occurs in summer season. Thus, the summer rainwater conservation is very important for winter wheat (Triticum aestivum) production. Therefore, a 2-year field experiment was conducted on straw mulch along with nitrogen (N) fertilizer to improve physiology, nitrogen use efficiency (NUE), wheat yield, and water use efficiency (WUE). Maize (Zea mays) was a rotated crop after wheat, and therefore, maize straw mulch (S1, 0 kg ha-1; S2, 4500 kg ha-1; S3, 9000 kg ha-1) was in the main plots, and N fertilizer (N1, 0 kg ha-1; N2, 192 kg ha-1 [80%]; N3, 240 kg ha-1 [100%]) was in the subplots. The interaction of S3N3 and S3N2 produced 59.2% and 43.8% higher net photosynthesis and enhanced its characteristics at booting stage compared with that of S1N1. Higher Soil Plant Analysis Development (SPAD) values (49.1% and 41.0%) and leaf area (85.6% and 61.0%) were measured with S3N3 and S3N2 treatments at booting stage compared with S1N1. Both S3N2 and S3N3 had increased wheat N-uptake (91% and 103%, respectively) compared to S1N1. While S3N3 and S3N2 enhanced soil moisture conservation, NUE (19.7% and 22.8%) and WUE (47.2% and 47.2%) improved the growth yield of wheat compared to S1N1. Higher wheat grain yield (7604 kg ha-1) was obtained from interaction of S3N2. Therefore, interaction of S3N2 is a viable approach for improving the winter wheat crop performance in terms of NUE, WUE, and wheat yield for semiarid areas in China. Interaction of straw mulch 9000 kg ha-1 with 192 kg N ha-1 improves net photosynthesis and SPAD value of wheat.Interaction of straw mulch 9000 kg ha-1 with 192 kg N h-1 increased nitrogen use efficiency of wheat.Soil moisture content was increased by the interaction of straw mulch 9000 kg ha-1 with 192 kg N ha-1.During the second year, grain yield was increased by the interaction of straw mulch 9000 kg ha-1 with 192 kg N ha-1.																			0002-1962	1435-0645				2023 SEP 25	2023										10.1002/agj2.21437	http://dx.doi.org/10.1002/agj2.21437		SEP 2023											WOS:001069139500001
J	Schlegel, AJ; Assefa, Y; O'Brien, D				Schlegel, A. J.; Assefa, Y.; O'Brien, D.			PRODUCTIVITY AND PROFITABILITY OF FOUR CROP ROTATIONS UNDER LIMITED IRRIGATION	APPLIED ENGINEERING IN AGRICULTURE												Selection of optimal crops and cropping systems for most efficient water use specific for local environments can improve global water security. Limited irrigation with ground water is one alternative to alleviate crops from low amount or unevenly distributed water in the growing seasons in semi-arid regions. The main objectives of this research were to quantify yield-water use relationships of three limited irrigated crops, determine effect of crop selection on profitability with limited irrigation, and identify profitable and alternative crop production systems. Afield study was conducted at the Kansas State University Southwest Research-Extension Center near Tribune, Kansas, from 2012 through 2017. There were four treatments in the study, two 1-yr systems of continuous corn (Zea mays L.) (C-C) and continuous grain sorghum (Sorghum bicolor L.) (GS-GS) and two 2-yr rotations of corn-grain sorghum (C-GS) and corn-winter wheat (Triticum aestivum L.) (C-W). Overall corn yield after wheat (C-W) was about 1.4 Mg (ha)(-1) greater than C-C. Corn and sorghum yields were similar grown as monoculture or in rotation with each other. Available soil water at corn planting and during the growing season were 20 to 40 mm (240 cm profile(-1)) less in the C-GS rotation compared with C-C and C-W rotations. Corn yield increased as water use (yield-water use) increased in C-W rotation but yield-water use relationships tended to be negative in C-C and C-GS rotations. Grain sorghum yield increased with water use in both rotations but at a greater rate in GS-GS compared with C-GS. Despite greater corn grain yield in C-W, our economic analysis showed that wheat was the least profitable of the three crops causing the C-W rotation to be least profitable. In this study, the most profitable limited irrigation crop rotation was corn-grain sorghum (C-GS).																			0883-8542	1943-7838					2020	36	1					1	9		10.13031/aea.13416	http://dx.doi.org/10.13031/aea.13416													WOS:000538385800001
J	Wu, GL; Cui, Z; Huang, Z				Wu, Gao-Lin; Cui, Zeng; Huang, Ze			Contribution of root decay process on soil infiltration capacity and soil water replenishment of planted forestland in semi-arid regions	GEODERMA												Large-scale afforestation has seriously aggravated the consumption of soil water and caused soil desiccation and even the dry soil layers, which has been restricting the survival and sustainability of vegetation in semi-arid areas. How to solve soil water deficit reasonably is an important practical problem we are facing. Here, a field experiment of the decayed roots with different times on soil water infiltration processed was conducted in planted forestland by a double-ring infiltration instrument, to determine the contribution of decayed tree roots on soil water infiltration process and replenishment. Results showed that the decayed process of tree roots in forestland could significantly reduce root density (RD) and increase the relative porosity improved by the roots (RPIR) (P < 0.05). The macropore formed by root decay could not only significantly increase the infiltration rate at each stage (P < 0.05), but also reduce the decrease rate of infiltration rate. Compared with bare land, the decayed roots of the 1-4 yr, the 5-8 yr, and the 9-12 yr increased the amount of soil water replenishment by 37.12%, 217.52%, and 259.85%, respectively. Overall, the decayed tree roots could maintain a relatively high and stable infiltration rate by reduced root density, which increased the effective replenishment of soil water of dry soil layers in forestland. These findings have potential implications for understanding the effect of decay process of tree roots on soil water replenishment, and provide a theoretical basis for the solution to dry soil layers and sustainable management of forestland in semi-arid areas.					, 菜鸟刘/GOK-1944-2022														0016-7061	1872-6259				DEC 15	2021	404								115289	10.1016/j.geoderma.2021.115289	http://dx.doi.org/10.1016/j.geoderma.2021.115289		JUN 2021											WOS:000700886000015
J	Gebrehiwot, HG; Aune, JB; Netland, J; Eklo, OM; Torp, T; Brandsæter, LO				Gebrehiwot, Haftamu Gebretsadik; Aune, Jens Bernt; Netland, Jan; Eklo, Ole Martin; Torp, Torfinn; Brandsaeter, Lars Olav			Weed-Competitive Ability of Teff (<i>Eragrostis tef</i> (<i>Zucc</i>.) <i>Trotter</i>) Varieties	AGRONOMY-BASEL												Teff is a staple and well adapted crop in Ethiopia. Weed competition and control have major effects on yields and economic returns of the crop in the country. Among the weed management methods, development and use of weed competitive teff varieties remain the cheapest and most sustainable weed management option. Ten teff varieties were tested for their weed competitive ability in two locations. Treatments were applied using a split plot design with three blocks at each location for two consecutive seasons. Hand weeding and non-weeded treatments were applied to whole plot treatments with teff varieties assigned as split plots within the whole plot. The main objective was to determine relative competitive ability among teff varieties. Results showed that teff varieties showed significant variation in their weed competitive abilities. The varieties 'Kora' and 'DZ-Cr-387' significantly reduced weed density, dry weight, and cover more than the other teff varieties. They also had the lowest yield losses with a loss of 6% in biomass yield and 18% in grain yield recorded from 'Kora' and a loss of 17% in biomass yield and 21% in grain yield recorded from 'DZ-Cr-387'. Therefore, they showed the highest weed competitive ability compared to the other varieties.																				2073-4395				JAN	2020	10	1							108	10.3390/agronomy10010108	http://dx.doi.org/10.3390/agronomy10010108													WOS:000513232600108
J	Yang, F; Wei, XR; Huang, MB; Li, CH; Zhao, XF; Zhang, ZD				Yang, Fan; Wei, Xiaorong; Huang, Mingbin; Li, Chenhui; Zhao, Xiaofang; Zhang, Zhongdian			Spatiotemporal variability of soil organic carbon for different topographic and land use types in a gully watershed on the Chinese Loess Plateau	SOIL RESEARCH												The 'Grain-for-Green' program implemented on the Loess Plateau in China has dramatically changed land use types, and subsequently enhanced the spatiotemporal variability of soil organic carbon (SOC) in the watersheds. However, the spatiotemporal variability of SOC for different topographic and land use types within small watersheds has not been adequately explored following the implementation of the 'Grain-for-Green' program. In this study, we determined the spatiotemporal variability of SOC content using the data collected in 1993, 2002, 2005, and 2012 and measured in 2018 and identified its driving factors for different topographic (tableland, sloping land, and gully) and land use types in the Wangdonggou watershed on the Loess Plateau. The spatial patterns of SOC content differed among tableland, sloping land, and gully, with higher spatial variability in gully than sloping land and tableland. The SOC content in the 0-20 cm soil layer in 2018 increased by 8.58%, 26.4%, and 22.2%, compared to 2002, for tableland, sloping land, and gully, respectively. Woodland and grassland had a great potential to sequester and stabilise carbon. The vegetation cover was a relatively dominant factor affecting SOC content throughout the watershed. Our results indicate a close relationship between SOC content and topographic, vegetation, and edaphic variables. This information is critical for understanding SOC dynamics at the watershed scale for sustainable ecological restoration.						huang, ming bin/0000-0001-9792-3124													1838-675X	1838-6768					2021	59	4					383	395		10.1071/SR19317	http://dx.doi.org/10.1071/SR19317		JAN 2021											WOS:000612620900001
J	Zhang, Y; Zhao, YY; Liu, BY; Wang, ZQ; Zhang, S				Zhang, Yan; Zhao, Yiyang; Liu, Baoyuan; Wang, Zhiqiang; Zhang, Shuai			Rill and gully erosion on unpaved roads under heavy rainfall in agricultural watersheds on China's Loess Plateau	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												Soil erosion causes agricultural land degradation. As one of the indispensable components of the agricultural system, unpaved roads are significant sediment sources, but road erosion is often overlooked because of the relatively small areas that roads cover. This study aims to investigate the severity of road erosion under extreme rainfall and ascertain the dominating factor. We investigated road erosion in two small watersheds after a heavy rainstorm to measure rill and gully erosion on three types of road in the field and determine the factors affecting that erosion with remote sensing images and geographic information system (GIS). Using Google images before the storm and unmanned aerial vehicle (UAV) images after the storm, we interpreted land use and measured geomorphological and vegetation factors. In 579 road cross-sections within 63 road erosion segments found along the 10.42 km roads surveyed, the average soil loss was 804.77 t ha<^>-1 from main unpaved roads, 471.78 t ha<^>-1 from secondary unpaved roads, and 147.46 t ha<^>-1 from trails. Gully erosion predominated over rill erosion on all three types of road. The average rill erosion was 0.41, 0.17, and 0.02 cm, compared with 4.88, 3.15, and 1.05 cm of gully erosion on the main unpaved roads, secondary unpaved roads, and trails, respectively. The contributing area dominated over other factors associated with road erosion under heavy rainfall and could explain 84.9% of the erosion from the road segment to which it drains based on the linear regression analysis. Furthermore, a nonlinear regression model with the contributing area and road segment gradient as predictors precisely predicted road erosion (coefficient of determination, 0.970).																			0167-8809	1873-2305				NOV 15	2019	284								106580	10.1016/j.agee.2019.106580	http://dx.doi.org/10.1016/j.agee.2019.106580													WOS:000500212000003
J	Li, XZ; She, D; Zhao, PY; Jin, HT; Jia, TZ; Zhou, HJ; Zheng, JY				Li, Xianzhen; She, Diao; Zhao, Pinye; Jin, Haoting; Jia, Tianzhong; Zhou, Hanjun; Zheng, Jiyong			Facile Synthesis a Potential Nitrogen-Enriched Weathered Coal Fertilizer: Excellent Slow-Release Performance and Improving Plant Quality	WASTE AND BIOMASS VALORIZATION												Based on weathered coal (WC), a new type of nitrogen-enriched weathered coal fertilizer (NCF) was synthesized herein using hydrogen peroxide and urea in a closed container. Inductively coupled plasma mass spectrometry, elemental analysis, scanning electron microscopy (SEM), Fourier-transform infrared (FTIR) spectroscopy, X-ray photoelectron spectroscopy (XPS), Contact angle, Zeta potential and X-ray diffraction (XRD) measurements were performed; the obtained results showed that NCF has potential slow-release nitrogen properties. Additionally, the FTIR and XPS measurements revealed that NCF has various oxygen-containing active functional groups along with nitrogen-containing groups. A soil leaching test and the release kinetic model fitting of total nitrogen showed that NCF released nitrogen more slowly and over a longer time than urea, with nitrogen still being released after 70 days. Further, a mechanism study was performed, which revealed that NCF has a dual release performance that is similar to that of biochar and "dissolved black nitrogen." Moreover, the total nitrogen release behavior of NCF was dominated by the multi-effects of the coal carbon carrier, including electrostatic attraction, the unconventional formation of hydrogen bonds, and decomposition of the nitrogen-containing groups. Furthermore, the application of NCF in both soil types (Lou and Loessal soil) stimulated the germination rate of spinach seeds and improved the chloroplast pigment content as well as the nutritional quality of spinach leaves. These results suggest that abandoned weathered coal may be fully utilized in the mining area and that NCF may have promising potential in improving plant quality and sustainable agriculture applications. [GRAPHICS] .																			1877-2641	1877-265X				DEC	2022	13	12					4685	4700		10.1007/s12649-022-01778-x	http://dx.doi.org/10.1007/s12649-022-01778-x		JUN 2022											WOS:000804525700003
J	Zhang, JQ; Li, YY; Yang, MY; Ma, B				Zhang, Jiaqiong; Li, Yuanyuan; Yang, Mingyi; Ma, Bo			Combined impact of moss crust coverage rates and distribution patterns on wind erosion using beryllium-7 measurements	CATENA												Although biological soil crusts (BSCs) provide considerable control over wind erosion in arid and semiarid regions, understanding of BSCs coverage rates and distribution patterns impacts on wind erosion is remain limited, which further causes poor quantification of BSCs factors in wind erosion prediction models. This study estimated wind erosion affected by moss crust coverage rates and distribution patterns using the weighting approach and beryllium-7 measurements through wind tunnel experiments, and screened factors that significantly influence wind erosion based on landscape metrics and multiple linear regression. Results showed that both moss crust coverage and distribution pattern significantly affected wind erosion and deposition. When moss crust coverage increased from 10% to 80%, average erosion rates in bare soil areas of trays almost all decreased logarithmically from 623.0 to 27.4 g m(- 2) min(-1), while the average deposition rates in moss crust covered areas decreased from-21.7 to-16.7 g m(- 2) min-1. Moss crust located at the middle area of trays (SCS) showed better overall erosion control effects, while moss crust located at downwind of sand (SC) showed better sediment trapping effects compared to other distribution patterns when moss crust coverage was the same. The SCS and SC patterns decreased wind erosion and deposition rates reached up to 81.9% and 38.0%, respectively. Moreover, wind erosion rates when arranged moss crust parallel to the wind direction resulted in significantly higher soil erosion (i.e., by a factor up to 7.3) compared to that of perpendicular to the wind direction. Stepwise regression showed that only wind velocity and moss crust coverage were included in the linear regression equation with a relatively low R2 value (R-2 = 0.35), but excluded other landscape metrics. This is indicated the importance of developing composite indices and their associative algorithms should be considered when quantifying spatial distribution impacts of BSCs on wind erosion.					li, yuanyuan/GZA-4435-2022														0341-8162	1872-6887				APR	2022	211								106005	10.1016/j.catena.2021.106005	http://dx.doi.org/10.1016/j.catena.2021.106005		JAN 2022											WOS:000790436600001
J	Zhang, Y; Ge, NN; Liao, XL; Wang, Z; Wei, XR; Jia, XX				Zhang, Yan; Ge, Nannan; Liao, Xiaolin; Wang, Zhao; Wei, Xiaorong; Jia, Xiaoxu			Long-term afforestation accelerated soil organic carbon accumulation but decreased its mineralization loss and temperature sensitivity in the bulk soils and aggregates	CATENA												The conversion of land use from agricultural land to forests is considered an effective measure of mitigating atmospheric CO2, but the impacts of long-term afforestation on soil organic carbon mineralization (C-m) and its temperature sensitivity (Q(10)) remain uncertain. In this study, we aimed to investigate the effects of different afforestation ages on OC contents and C-m and Q(10) in bulk soils and aggregates. Soils were collected from 0-10 cm and 10-20 cm depths in afforested woodlands after 10, 20, 30 and 40 yrs of establishment of Robinia pseudoacacia on abandoned farmlands on the Loess Plateau, China. C-m and Q(10) were measured in an 83-day incubation experiment at 25 degrees C and 15 degrees C. The results showed that long-term afforestation accelerated soil OC accumulation but decreased its C-m and Q(10) in bulk soils and aggregates, and the effects were greater at the 0-10 cm soil depth. Macroaggregates contributed most of the OC content (62%), but microaggregates and silt + clay contributed most of the OC mineralized (40% and 36%) in the bulk soils. The increased OC content and decreased C-m in aggregates suggested an increase in the sequestration of OC in fine soil particles. The temperature sensitivity of OC mineralization increased with increasing particle size, with a higher Q(10) value for macroaggregates (1.81 +/- 0.44) than for microaggregates (1.42 +/- 0.35) and silt + clay (1.31 +/- 0.14). Our results indicated that long-term afforestation would be conducive to the accumulation of OC and would decrease the release of CO2 from soils under future climate warming scenarios. The findings highlighted the OC dynamics in abandoned farmland were more sensitive to the temperature changes than those in forests, and the stability of OC in aggregates increased as the aggregate size decreased. This study contributed to bridging current knowledge gapes about the process underlying the observed OC budget and its response to warming scenarios in rehabilitated ecosystems.					Zhang, Yan/HJA-8915-2022; Liao, Xiaolin/H-3029-2013	Liao, Xiaolin/0000-0001-5095-2059													0341-8162	1872-6887				SEP	2021	204								105405	10.1016/j.catena.2021.105405	http://dx.doi.org/10.1016/j.catena.2021.105405		MAY 2021											WOS:000657369600028
J	Li, XZ; Hu, Y; She, D; Shen, WB				Li, Xianzhen; Hu, Yue; She, Diao; Shen, Wei-Bo			Modified Activated Carbon Fiber Felt for the Electrosorption of Norfloxacin in Aqueous Solution	SUSTAINABILITY												As an antibiotic, Norfloxacin (NOR) is widely found in the water environment and presents considerable harm to human beings. At present, the preparation of removal materials is complicated, and the removal efficiency is not high. The adsorption effect of modified activated carbon fiber felt (MACFF) electrosorption and its influencing factors on NOR were studied. Activated carbon fiber felt (ACFF) was modified with 20% nitric acid, and the ACFFs were characterized by SEM, TEM, and FTIR both before and after modification. The optimal working conditions for electrosorption with an MACFF electrode were as follows: the voltage was 1.0 V, the pH was 6, and the plate spacing was 10 mm. The maximum adsorption capacity of the MACFF for NOR was 128.55 mg/g. Model fitting showed that pseudo-second-order kinetic model and Langmuir model were more suitable for explaining this adsorption process. In addition, this study found that, with 20% nitric acid as the regeneration liquid and under the reverse charging method, the regeneration rate of the MACFF electrode was maintained at approximately 96% and the regeneration was good, therefore, this technology can not only save operation costs but also has good development prospects in sewage treatment.						shen, weibo/0000-0001-9762-3105; She, Diao/0000-0001-9707-9322														2071-1050				MAY	2020	12	10							3986	10.3390/su12103986	http://dx.doi.org/10.3390/su12103986													WOS:000543421400044
J	Funaki-Ishizu, S; Masumoto, T; Amano, H; Otani, S; Kurozawa, Y				Funaki-Ishizu, Satomi; Masumoto, Toshio; Amano, Hiroki; Otani, Shinji; Kurozawa, Youichi		Jecs Grp	Association between shift work in early pregnancy, snacking, and inappropriate weight gain during pregnancy: The Japan Environment and Children's Study	PLOS ONE												Objectives This study aimed to investigate the relationship between night shifts and snacking behaviors during pregnancy using Japanese maternal-infant longitudinal data from a large-scale study. Methods This study used the Japan Environment and Children's Study dataset jecs-ta-20190930, released in October 2019. After simple analysis using analysis of variance and multiple comparisons, crude odds ratios (cOR) and adjusted odds ratios (aORs) were calculated. To evaluate eating habits, we examined habitual fast food and snacks (e.g., potato chips, corn puffs and tortilla chips) consumption, midnight snacks, and regular missing breakfast. Results There was no significant association between inappropriate weight gain during pregnancy and night shift work in early pregnancy. The aOR for consuming snacks more than once a week after noticing pregnancy for shift workers was 1.34 (95% confidence interval 1.27-1.41; p < 0.001) compared with worker without night shiftwork. The aOR for shift workers consuming fast food more than three times a week during pregnancy was 1.40 (95% confidence interval 0.79-2.33; p > 0.05). Conclusions Pregnant night shift workers did not show excessive weight gain but had an increased frequency of consumption of snack foods compared with pregnant dayshift workers.																			1932-6203					OCT 12	2023	18	10							e0291579	10.1371/journal.pone.0291579	http://dx.doi.org/10.1371/journal.pone.0291579								37824450					WOS:001092548300028
J	Lou, JP; Wang, XM; Cai, DW				Lou, Junpeng; Wang, Xunming; Cai, Diwen			Spatial and Temporal Variation of Wind Erosion Climatic Erosivity and Its Response to ENSO in the Otindag Desert, China	ATMOSPHERE												Wind erosion is a major cause of soil losses in China's drylands which is further stimulated by climate variability and fragile ecological conditions. Climatic erosivity is an important index of wind erosion, therefore, evaluation of its spatiotemporal variations and relationship with the El Nino-Southern Oscillation (ENSO) will provide a theoretical basis for the comprehensive management and prevention of soil erosion. In this study, by using the climatic erosivity equation, geographic information system (GIS) and geostatistical analysis, we quantified the climatic erosivity, explored its spatiotemporal variations, and detected the effects of the Multivariate ENSO Index (MEI) on climatic erosivity in the Otindag Desert during the period of 1980-2016. The results indicated that the climatic erosivity (C-factor value) ranged from 82-445, and it decreased from the western margin to the eastern margin of the desert. The climatic erosivity showed a significant downward trend at seasonal and annual scales (p < 0.05). As far as spring, autumn and annual climatic erosivity, the whole region showed a downward trend, however, the summer and winter climatic erosivity varied spatially, in which the central and western regions showed a downward trend, but the eastern region showed an upward trend. The results showed that the average climatic erosivity is weaker during La Nina events than during El Nino events. The climatic erosivity recorded by 14 of the 20 meteorological stations, all located in central and west regions, exhibited a significant correlation with MEI (p < 0.05). The ENSO has a significant impact on climatic erosivity.					Cai, Diwen/N-8465-2019; Cai, Diwen/F-5917-2018	Cai, Diwen/0000-0001-7065-3742; Cai, Diwen/0000-0001-7065-3742; Lou, Junpeng/0000-0002-9823-1143														2073-4433				OCT	2019	10	10							614	10.3390/atmos10100614	http://dx.doi.org/10.3390/atmos10100614													WOS:000498267500052
J	Qiang, SC; Zhang, Y; Fan, JL; Zhang, FC; Xiang, YZ; Yan, SC; Wu, Y				Qiang, Shengcai; Zhang, Yan; Fan, Junliang; Zhang, Fucang; Xiang, Youzheng; Yan, Shicheng; Wu, You			Maize yield, rainwater and nitrogen use efficiency as affected by maize genotypes and nitrogen rates on the Loess Plateau of China	AGRICULTURAL WATER MANAGEMENT												Understanding the responses of grain yield (GY), nitrogen (N) use efficiency (NUE), rainwater use efficiency (WUE) and nitrate-N residue (NR) to different maize genotypes and the relationships of these parameters to N management is essential to determining N application rates and choose maize genotypes in rain-fed areas. A field experiment was conducted by using two maize genotypes of Zhengdan 958 (ZD958) and Wuke 2 (WK2) and three N application rates of 86, 172 and 258 kg N ha(-1) with one control treatment in Yangling on the Loess Plateau of China. Grain yield, nitrate-N residue, nitrogen and rainwater use efficiency were evaluated in the 2013, 2014 and 2015 maize growing seasons. The results showed that the increasing application of N rate increased the soil NR, but no difference in soil NR was observed between the two maize genotypes at harvest. The "linear-plus-plateau" model could describe the relationship between N rates and GY, the mean values of optimal N rate and maximum GY were (149.1 vs 107.7 kg ha(-1)) and (7061.3 vs 6449.8 kg ha(-1)) in 'ZD958' and MU', respectively. Nitrogen application can significantly improve WUE. Compared to 'WK2', 'ZD958' had higher WUE, with mean values of 25.5 and 23.2 kg ha(-1) min(-1) in 'ZD958' and 'WK2', respectively. Nitrogen use efficiency and crop N recovery efficiency decreased sharply as the N rate increased; the mean values of NUE were 9.7 and 8.3 kg kg(-1) in 'ZD958' and 'WK2', respectively. Further analysis shows that, the green leaf area index and leaf N concentration were greater in 'ZD958' compared with those of 'WK2'. The findings suggest that the combination of N application rate of 149.1 kg ha(-1) with the maize genotype'ZD958'958' would result in the maximum GY, with improve in both WUE and NUE under rain-fed conditions.					Fan, Junliang/E-2534-2017; Yan, Shicheng/HJP-7238-2023; Yan, Shicheng/IVV-1192-2023; Zhang, Fucang/E-3066-2018	Fan, Junliang/0000-0002-7687-9109; Zhang, Fucang/0000-0002-6659-3262													0378-3774	1873-2283				MAR 1	2019	213						996	1003		10.1016/j.agwat.2018.12.021	http://dx.doi.org/10.1016/j.agwat.2018.12.021													WOS:000457952700094
