PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Török, P; Brudvig, LA; Kollmann, J; Price, JN; Tóthmérész, B				Torok, Peter; Brudvig, Lars A.; Kollmann, Johannes; N. Price, Jodi; Tothmeresz, Bela			The present and future of grassland restoration	RESTORATION ECOLOGY												Grasslands contribute greatly to biodiversity and human livelihoods; they support 70% of the world's agricultural area, but are heavily degraded by human land use. Grassland restoration research and management receives less attention than forests or freshwater habitats, although grasslands are critical for sustaining ecosystems multifunctionality and capacity to support biodiversity. In this article, we introduce a Special Issue which considers major trends and prospects in grassland restoration. We identified three key topics: First, restoration must confront widespread seed and site limitations, and new monitoring methods, including remote sensing techniques, are critical for restoration projects. Second, we highlight that restored grasslands typically require ongoing disturbance management and that research is required to determine optimal approaches for implementing this management during restoration. Third, global and regional restoration agendas should be harmonized with site-level goals, and syntheses of current knowledge and research needs must guide grassland restoration across scales. We also identify research gaps to be filled, and challenges which grasslands face in the future: (1) a need for careful target vegetation selection and climate-adaptive restoration; (2) lack of knowledge in dynamics and restoration of several regions and grassland types, including drylands and (sub)tropical regions; (3) increased importance of species arrival sequence, and high stochasticity of species establishment; and finally (4) issues of post-restoration management to guarantee long-term sustainability of restored sites. A new generation of research and restoration projects to bridge these gaps is necessary to mitigate environmental challenges spanning localities to the globe as we commence the UN Decade on Ecosystem Restoration.					Peter, Torok/C-5514-2008; Kollmann, Johannes Christian/B-4255-2012	Peter, Torok/0000-0002-4428-3327; Kollmann, Johannes Christian/0000-0002-4990-3636; Price, Jodi/0000-0003-2899-7693; Brudvig, Lars/0000-0002-3857-2165; Tothmeresz, Bela/0000-0002-4766-7668													1061-2971	1526-100X				APR	2021	29			1	SI				e13378	10.1111/rec.13378	http://dx.doi.org/10.1111/rec.13378													WOS:000644229400006
J	Chen, GZ; Wu, P; Wang, JY; Zhang, P; Jia, ZK				Chen, Guangzhou; Wu, Peng; Wang, Junying; Zhang, Peng; Jia, Zhikuan			Ridge-furrow rainfall harvesting system helps to improve stability, benefits and precipitation utilization efficiency of maize production in Loess Plateau region of China	AGRICULTURAL WATER MANAGEMENT												The ridge-furrow rainfall harvesting (RFRH) system is considered an effective strategy for improving crop productivity and it has been adopted increasingly in the arid and semiarid rainfed agricultural areas of China. However, how RFRH performs at improving the crop productivity and the economic benefits of long-term implementation are not known in different counties and conditions in the Loess Plateau region. Therefore, RFRH and traditional planting method (CK) experiments were carried out by us under five different hydro thermal conditions in the Loess Plateau for many years. The denitrification-decomposition (DNDC) model was corrected and verified by field test data. Then, the performance of RFRH and CK in time (from 1990 to 2019, three test points) and space (387 counties, 112,000 km(-2) grain crop planting area) was simulated. The results showed that from 1990 to 2019, the maize yield was 9200-11,395 kg ha(-1) under RFRH and 1433-11,326 kg ha(-1) under CK. The interannual variation in the maize yield was small under RFRH and it significantly improved the maize yield in dry years (87.0% higher than CK). In addition, RFRH effectively stabilized and improved the maize biomass (increased by 26.9%), harvest index (increased by 24.3%), and economic benefits (increased by 63.4%). In the whole Loess Plateau region, compared with CK, the average grain yield under RFRH increased by 86% and the average net income increased by 133%. The capacity of RFRH to increase the economic benefits in the Loess Plateau regions followed the order of: northwest region > northeast region > southwest region > southeast region. RFRH can improve and stabilize the maize yield, but also enhance the economic benefits of maize production in this region. Therefore, RFRH can be used as an important technique for coping with years when different amounts of precipitation occur in the Loess Plateau region, but especially in the northwest where the precipitation is limited.					li, bai/JNE-1502-2023	Wu, Peng/0000-0002-8549-9992													0378-3774	1873-2283				MAR 1	2022	261								107360	10.1016/j.agwat.2021.107360	http://dx.doi.org/10.1016/j.agwat.2021.107360													WOS:000792810200001
J	Middleton, N; Tozer, P; Tozer, B				Middleton, Nick; Tozer, Peter; Tozer, Brenton			Sand and dust storms: underrated natural hazards	DISASTERS												Sand and dust storms (SDS) are wind erosion events typically associated with dryland regions, although they can occur in most environments and their impacts are frequently experienced outside drylands because desert dust haze often is transported great distances. SDS represent hazards to society in numerous ways, yet they do not feature prominently in the disasters literature. This paper considers SDS in a hazard context by examining their ramifications in economic, physical, and social terms, with a focus on agriculture, health, transport, utilities, households, and the commercial and manufacturing sector. There are few assessments of the economic consequences of SDS and those studies that have been conducted lack consistency in data collection methods and analysis. SDS do not result in the significant damage to infrastructure usually associated with many disasters, but the cumulative effects on society can be significant because SDS occur more commonly than most other types of natural hazard.					Tozer, Peter/AEW-0894-2022	Tozer, Peter/0000-0002-2429-7414; Middleton, Nicholas/0000-0001-5873-1453													0361-3666	1467-7717				APR	2019	43	2					390	409		10.1111/disa.12320	http://dx.doi.org/10.1111/disa.12320								30488534					WOS:000461417600009
J	Throop, HL; Archer, SR; McClaran, MP				Throop, Heather L.; Archer, Steven R.; McClaran, Mitchel P.			Soil organic carbon in drylands: shrub encroachment and vegetation management effects dwarf those of livestock grazing	ECOLOGICAL APPLICATIONS												Dryland ecosystems occur worldwide and play a prominent, but potentially shifting, role in global biogeochemical cycling. Widespread woody plant proliferation, often associated with declines in palatable grasses, has jeopardized livestock production in drylands and prompted attempts to reduce woody cover by chemical or mechanical means. Woody encroachment also has the potential to significantly alter terrestrial carbon storage. However, little is known of the long-term biogeochemical consequences of woody encroachment in the broader context of its interaction with common dryland land uses, including "brush management" (woody plant clearing) and livestock grazing. Present assessments exhibit considerable variation in the consequences of these land use/land cover changes, with evidence that brush management may counteract sizeable impacts of shrub encroachment on soil biogeochemical pools. A challenge to assessing the net effects of brush management in shrub-encroached grasslands on soil organic carbon (SOC) and total nitrogen (N) pools is that land management practices are typically considered in isolation, when they are co-occurring phenomena. Furthermore, few studies have assessed spatial patterns in brush management and how these are affected in decades following treatment on sites with contrasting grazing histories. To address these uncertainties and interactions, we quantified the impacts of shrub encroachment and their subsequent mortality resulting from brush management (herbicide application) on SOC and N pools in a Sonoran Desert grassland where long-term grazing manipulations (>100 yr) co-occur with shrub encroachment and brush management. Pools of SOC and N associated with herbicided shrubs declined markedly over similar to 40 yr, offsetting 66% of the increases from shrub encroachment. However, spatial patterns in SOC induced by shrubs persisted over the decades following brush management. Century-long protection from grazing did little to change SOC and N pools. Accordingly, shrub encroachment and shrub mortality from brush management each far outweighed livestock grazing impacts. Consideration of the patterns of SOC and N through space (e.g., bole-to-dripline gradients), time (e.g., shrub age/size), land use (e.g., livestock grazing and brush management), and their interactions will position us to improve predictions of SOC and N responses to land use/land cover change, inform C-based management decisions, and objectively evaluate trade-offs with other ecosystem services.					Throop, Heather L./D-6391-2012	Throop, Heather L./0000-0002-7963-4342													1051-0761	1939-5582				OCT	2020	30	7							e02150	10.1002/eap.2150	http://dx.doi.org/10.1002/eap.2150		MAY 2020						32343858					WOS:000535329400001
J	Njenga, M; Kirimi, M; Koech, G; Wanjira, EO; Muriuki, J; Sola, P; Bourne, M; Siko, I; Mendum, R				Njenga, Mary; Kirimi, Moses; Koech, Grace; Wanjira, Erick Otieno; Muriuki, Jonathan; Sola, Phosiso; Bourne, Mieke; Siko, Ignatius; Mendum, Ruth			Improvements in charcoal production and the environmental implications: Potential for the invasive<i> Prosopis</i><i> juliflora</i> in Kenya	RESOURCES CONSERVATION & RECYCLING ADVANCES												Charcoal is a common woodfuel in sub-Saharan Africa (SSA). Unsustainable wood sourcing and inefficient carbonization result into negative environmental impacts. This action research aimed at building the capacity for sustainable charcoal production including `improving the traditional earth mound kiln (TEK) that is used by 99% of charcoal producers in Kenya. Small stems and branches of the invasive Prosopis juliflora were used and pro-duced quality charcoal with 28 kJ/g which will save trees. Improved earth mound kiln (IEK) increased charcoal yield by 49% per mass of sun dried wood fed into the kiln and reduced emissions of carbon monoxide, carbon dioxide and hydrocarbons by 40%, 49% and 44% respectively. Net charcoal yield by a mass of dry wood in TEK and IEK was 26.4% and 28.4% respectively. Communication and capacity development on sustainable charcoal benefit people and environment. Studies on sustainable charcoal and effects on dryland socio-ecological systems will be needed.																			2667-3789					NOV	2023	19								200181	10.1016/j.rcradv.2023.200181	http://dx.doi.org/10.1016/j.rcradv.2023.200181													WOS:001090796700001
J	Hoshi, D; Fukuie, M; Tamai, S; Momma, R; Tarumi, T; Sugawara, J; Watanabe, K				Hoshi, Daisuke; Fukuie, Marina; Tamai, Shinsuke; Momma, Reiko; Tarumi, Takashi; Sugawara, Jun; Watanabe, Koichi			Influence of water immersion on the airway impedance measured by forced oscillation technique	RESPIRATORY PHYSIOLOGY & NEUROBIOLOGY												Introduction: Few studies have examined the influence of different water depths on the airway impedance measured by forced oscillation technique in healthy adults. Methods: Eleven healthy men (23.2 +/- 1.5 years old) participated in this study. We measured the respiratory impedance assessed with the resistance at frequency of 5 Hz and 20 Hz, the reactance at frequency of 5 Hz, and frequency of resonance. To compare the influence of water depths, we carried out one dryland (DL) and two water level conditions: clavicle level (CL) and xiphoid appendix level (XA). Results: The respiratory resistance at frequency of 5 Hz was higher in CL and XA than DL, and at 20 Hz was significantly higher in CL than DL. The respiratory reactance at 5 Hz was lower in CL and XA than DL, and frequency of resonance was higher in CL and XA than DL. Conclusion: These results suggested that water immersion above xiphoid appendix level increase airway resistance.					Tarumi, Takashi/M-9976-2018; Sugawara, Jun/N-5980-2016	Tarumi, Takashi/0000-0001-7061-8867; Sugawara, Jun/0000-0002-2603-0692; Hoshi, Daisuke/0000-0003-0786-8809													1569-9048	1878-1519				JAN	2022	295								103779	10.1016/j.resp.2021.103779	http://dx.doi.org/10.1016/j.resp.2021.103779		AUG 2021						34455088					WOS:000701905900005
J	Selvaraj, S; Srivastava, HS; Haldar, D; Chauhan, P				Selvaraj, Shanmugapriya; Srivastava, Hari Shanker; Haldar, Dipanwita; Chauhan, Prakash			Eigen vector-based classification of pearl millet crop in presence of other similar structured (sorghum and maize) crops using fully polarimetric Radarsat-2 SAR data	GEOCARTO INTERNATIONAL												The effect of structure and phenology of dryland crops on SAR scattering mechanisms is under explored and under reported. This study aims to understand the complex scattering mechanisms occurring in similar structured crops and to discriminate pearl-millet crop using single date Radarsat-2 SAR data. The study arrived at few significant findings that the panicle stage isthe critical stage for discriminating pearl-millet from similar structured sorghum and maize crops. Alpha angle extracted from eigen-vector based decomposition was identified as the discriminating factor. Average alpha value almost reached 55 degrees due to dihedral scattering occurring in the prominent panicles which emerge early in pearl millet compared to maize and sorghum. Wishart H-A-alpha technique discriminated pearl millet, maize and sorghum crops with a producer's accuracy of about 87.8%, 71.6% and 71.4%, respectively. Paddy was classified with highest accuracy of 95.8% due to occurrence of dominant double bounce scattering in most of the fields.						Srivastava, Hari Shanker/0000-0003-4964-7596													1010-6049	1752-0762				AUG 18	2022	37	16					4857	4869		10.1080/10106049.2021.1903581	http://dx.doi.org/10.1080/10106049.2021.1903581		MAR 2021											WOS:000641321900001
J	Brandt, M; Hiernaux, P; Rasmussen, K; Tucker, CJ; Wigneron, JP; Diouf, AA; Herrmann, SM; Zhang, WM; Kergoat, L; Mbow, C; Abel, C; Auda, Y; Fensholt, R				Brandt, Martin; Hiernaux, Pierre; Rasmussen, Kjeld; Tucker, Compton J.; Wigneron, Jean-Pierre; Diouf, Abdoul Aziz; Herrmann, Stefanie M.; Zhang, Wenmin; Kergoat, Laurent; Mbow, Cheikh; Abel, Christin; Auda, Yves; Fensholt, Rasmus			Changes in rainfall distribution promote woody foliage production in the Sahel	COMMUNICATIONS BIOLOGY												Dryland ecosystems comprise a balance between woody and herbaceous vegetation. Climate change impacts rainfall timing, which may alter the respective contributions of woody and herbaceous plants on the total vegetation production. Here, we apply 30 years of field-measured woody foliage and herbaceous mass from Senegal and document a faster increase in woody foliage mass (+17 kg ha(-1) yr(-1)) as compared to herbaceous mass (+3 kg ha(-1) yr(-1)). Annual rainfall trends were partitioned into core wet-season rains (+0.7 mm yr(-1)), supporting a weak but periodic (5-year cycles) increase in herbaceous mass, and early/late rains (+2.1 mm yr(-1)), explaining the strongly increased woody foliage mass. Satellite observations confirm these findings for the majority of the Sahel, with total herbaceous/woody foliage mass increases by 6%/20%. We conclude that the rainfall recovery in the Sahel does not benefit herbaceous vegetation to the same extent as woody vegetation, presumably favoured by increased early/late rains.					Wigneron, Jean-Pierre André/ABD-9939-2021; Rasmussen, Kjeld/A-4212-2015; Fensholt, Rasmus/L-7951-2014; Brandt, Martin/E-4598-2015	Wigneron, Jean-Pierre André/0000-0001-5345-3618; Rasmussen, Kjeld/0000-0003-3111-584X; Fensholt, Rasmus/0000-0003-3067-4527; Diouf, Abdoul Aziz/0000-0002-2918-6211; Brandt, Martin/0000-0001-9531-1239														2399-3642				APR 23	2019	2								133	10.1038/s42003-019-0383-9	http://dx.doi.org/10.1038/s42003-019-0383-9													WOS:000465425700001
J	Zhao, ZP; Yan, S; Hu, SY; Qu, KJ; Tong, YA				Zhao, Zuoping; Yan, Sha; Hu, Siyu; Qu, Kaijing; Tong, Yan'an			Nitrogen distribution in apple orchard soil profile under fertilization with different water and fertilizer coupling techniques	INTERNATIONAL JOURNAL OF AGRICULTURAL AND BIOLOGICAL ENGINEERING												Optimization of water and fertilizer coupling management approaches could not only increase apple yield and quality, but also reduce the potential negative impacts of such management activities on the environment. The aim of the present study was to determine the optimal water-nitrogen (WN) coupling management strategy in an apple orchard in the Weibei Dryland, Shaanxi Province, China, under limited irrigation. A randomized complete block design was adopted to test the effects of three drip irrigation levels (W1, 300 m3/hm2; W2, 600 m3/hm2; W3, 900 m3/hm2) and four N application levels (N0, 0 kg/hm2; N1, 200 kg/hm2; N2, 400 kg/hm2; and N3, 600 kg/hm2) on N distribution in the 0-100 cm soil profile. Apple yield and economic benefits under different treatments were also evaluated over a three-year period (2012-2014). Compared with the N0W1 treatment, soil N contents were higher and exhibited distinct trends in the soil profile under other treatments. Overall, total N contents exhibited a downward trend from the surface to the subsurface layers (0.11-2.34 g/kg); however, the total N contents of the lower soil layer increased with an increase in irrigation amount. NO3-N contents were the lowest in the 40-60 cm soil layer and then increased with an increase in soil depth. The highest NO3-N contents of different soil layers were observed under the N3W3 treatment, ranging from 124.7 mg/kg (0-20 cm) to 90.9 mg/kg (80-100 cm). NH4+-N contents were low (<10 mg/kg), mainly accumulating in the surface layer and decreasing toward the deeper layers>20 cm. Different water-N coupling treatments also increased apple yield by 7.30%-41.62% when compared with the N0W1 treatment. The highest apple yield (three-year mean: 41.01 t/hm2) was observed under the N2W2 treatment, with an output value of 237 900 RMB yuan/hm2 and a net income of 232 000 RMB yuan/hm2. Considering fruit yield, partial productivity of N fertilizer, and economic and environmental benefits, the N2W2 treatment is the optimal water-N fertilizer coupling drip irrigation scheme for apple production in the study area and other similar dryland areas.																			1934-6344	1934-6352				SEP	2022	15	5					146	154		10.25165/j.ijabe.20221505.7257	http://dx.doi.org/10.25165/j.ijabe.20221505.7257													WOS:000885345000001
J	Renne, RR; Schlaepfer, DR; Palmquist, KA; Bradford, JB; Burke, IC; Lauenroth, WK				Renne, Rachel R.; Schlaepfer, Daniel R.; Palmquist, Kyle A.; Bradford, John B.; Burke, Ingrid C.; Lauenroth, William K.			Soil and stand structure explain shrub mortality patterns following global change-type drought and extreme precipitation	ECOLOGY												The probability of extreme weather events is increasing, with the potential for widespread impacts to plants, plant communities, and ecosystems. Reports of drought-related tree mortality are becoming more frequent, and there is increasing evidence that drought accompanied by high temperatures is especially detrimental. Simultaneously, extreme large precipitation events have become more frequent over the past century. Water-limited ecosystems may be more vulnerable to these extreme events than other ecosystems, especially when pushed outside of their historical range of variability. However, drought-related mortality of shrubs-an important component of dryland vegetation-remains understudied relative to tree mortality. In 2014, a landscape-scale die-off of the widespread shrub, big sagebrush (Artemisia tridentata Nutt.), was reported in southwest Wyoming, following extreme hot and dry conditions in 2012 and extremely high precipitation in September of 2013. Here we examine how severe drought, extreme precipitation, soil texture and salinity, and shrub-stand characteristics contributed to this die-off event. At 98 plots within and around the die-off, we quantified big sagebrush mortality, characterized soil texture and salinity, and simulated soil-water conditions from 1916 to 2016 using an ecosystem water-balance model. We found that the extreme weather conditions alone did not explain patterns of big sagebrush mortality and did not result in extreme (historically unprecedented) soil-water conditions during the drought. Instead, plots with chronically dry soil conditions experienced greatest mortality following the global change-type (hot) drought in 2012. Furthermore, mortality was greater in locations with high potential run-on and low potential run-off where saturated soil conditions were simulated in September 2013, suggesting that extreme precipitation also played an important role in the die-off in these locations. In locations where drought alone contributed to mortality, stem density negatively impacted big sagebrush. In locations that may have been affected by both drought and saturation, however, mortality was greatest where stem density was lowest, suggesting that these locations may have already been less favorable to big sagebrush. Paradoxically, vulnerability to both extreme events (drought and saturation) was associated with finer-textured soils, and our results highlight the importance of soils in determining local variation of the vulnerability of dryland plants to extreme events.					Schlaepfer, Daniel R/D-1756-2009; Burke, Ingrid C/A-1420-2009; Bradford, John/E-5545-2011; Renne, Rachel/AHD-3739-2022	Schlaepfer, Daniel R/0000-0001-9973-2065; Burke, Ingrid C/0000-0003-4717-6399; Bradford, John/0000-0001-9257-6303; Renne, Rachel/0000-0002-6798-9533													0012-9658	1939-9170				DEC	2019	100	12								10.1002/ecy.2889	http://dx.doi.org/10.1002/ecy.2889		OCT 2019						31509244					WOS:000489868800001
J	Xia, F; Feng, MC; Zhu, SA; Wang, C; Mu, TT; Xiao, LJ; Yang, WD; Zhang, MJ; Song, XY; Yang, H; Qin, MX				Xia, F.; Feng, M. C.; Zhu, S. A.; Wang, C.; Mu, T. T.; Xiao, L. J.; Yang, W. D.; Zhang, M. J.; Song, X. Y.; Yang, H.; Qin, M. X.			ESTIMATING THE PLANT NITROGEN CONTENT OF FOXTAIL MILLET (<i>SETARIA ITALICA</i> L.) BASED ON CONTINUOUS WAVELET ANALYSIS	APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH												The variation in the plant nitrogen content (PNC) directly characterizes the growth of foxtail millet, and estimation of the PNC using hyperspectral techniques is important for effective evaluating the growth of this species. Effective statistical modeling methods can improve the accuracy and reliability of PNC estimates. In this study, field experiments were conducted under different gradients of organic fertilizer to develop an estimation model for determining the PNC in foxtail millet. The continuous wavelet transform (CWT) was used to process the collected reflection spectra and construct partial least square regression (PLSR), random forest (RF) and support vector machine (SVM) estimation models. Among the common wavelet families, Daubechies (db5), Coiflets (coif3), Biorthogonal (bior1.5), Symlets (sym8), haar and rbio3.1 were selected to analyze the correlation with the PNC, and all the wavelet functions had a good correlation with the PNC. The correlation coefficients were 0.834, -0.835, -0.973, -0.784, -0.789 and -0.770, respectively. The CWT technique can significantly improve the prediction accuracy of the PNC. The best PNC estimate was obtained using db5 (R-cal(2) = 0.859, RMSEcal = 3.415), and the best decomposition scale was 2(4). In addition, the validation data indicate that db5-RF can be used to estimate the PNC (R-val(2) = 0.935, RMSEval = 1.311, RPDval = 3.32). This study provides a reference for the practical application of PNC analysis in foxtail millet.						Feng, Meichen/0000-0002-0338-7963													1589-1623	1785-0037					2022	20	5					4391	4407		10.15666/aeer/2005_43914407	http://dx.doi.org/10.15666/aeer/2005_43914407		JUL 2022											WOS:000863114700001
J	Majbauddin, A; Tanimura, C; Aoto, H; Otani, S; Parrenas, MCE; Kobayashi, N; Morita, T; Inoue, K; Masumoto, T; Kurozawa, Y				Majbauddin, Abir; Tanimura, Chika; Aoto, Haruka; Otani, Shinji; Parrenas, Maria C. E.; Kobayashi, Nobuyuki; Morita, Tetsuji; Inoue, Kazuoki; Masumoto, Toshio; Kurozawa, Youichi			Association between dental caries indicators and serum glycated hemoglobin-levels among patients with type 2 diabetes mellitus	JOURNAL OF ORAL SCIENCE												Diabetes mellitus (DM) with poor glycemic control is often linked to oral manifestations. This study aimed to investigate the association between dental caries (DC) and glycated hemoglobin (HbA1c) among patients with type 2 DM (T2DM). A health center-based cross-sectional study was conducted comprising 91 eligible patients with T2DM (21 males and 70 females) with a mean age (+/- standard deviation) of 61.49 +/- 9.71 years. A structured interview, screening for DM-related factors, and oral examination were performed. Serum HbA1c levels were used as an index for glycemic control. A comparison between patients with controlled T2DM, i.e., HbA1c <= 7.0% (n = 46), and uncontrolled T2DM, i.e., HbA1c >7.0% (n = 45), showed significant differences in mean values of decayed teeth (DT) (P= 0.045); missing teeth (P = 0.002); and decayed, missing, and filled teeth (DMFT) index (P < 0.001). Results of multiple linear regression analysis revealed that the number of DT was significantly correlated with serum HbA1c levels (95% confidence interval [CI] 0.173 to 0.972, P = 0.005). Furthermore, DMFT index values and serum HbA1c levels (95% CI 0.532 to 1.658, P < 0.001) showed a significant association. This study provides substantial evidence on the association between DC indicators and serum HbA1c levels.					Masumoto, Toshio/V-7257-2019; Nagata, Abir/C-9356-2019; Otani, Shinji/B-8273-2019	Masumoto, Toshio/0000-0001-6951-7751; Nagata, Abir/0000-0002-6151-5732; Otani, Shinji/0000-0002-3024-3578													1343-4934	1880-4926				JUN	2019	61	2					335	342		10.2334/josnusd.18-0156	http://dx.doi.org/10.2334/josnusd.18-0156								31217384					WOS:000473266000020
J	Adham, A; Abed, R; Ritsema, C				Adham, Ammar; Abed, Rasha; Ritsema, Coen			A Reliability Analysis of Rainwater Catchment System	WATER RESOURCES												This article examines the reliability of rainwater harvesting (RWH) systems in subcatchment area. Using water balance simulation and two definitions of this value (time-based and volumetric ones), the reliability of rainwater harvesting systems for 25 locations in Medenine's dryland agricultural areas in south-eastern Tunisia is assessed. Extensive computer software was created using modelling idea for daily water balance, and three meteorological extremes, i.e. wet, average and dry years, were selected by analysing historical 20-year daily rainfall data to assess RWH system performance. Results stated that for wet climatic conditions, volumetric reliability of around 30-70% can be attained, whereas for these circumstances, only 10-24% time-based reliability can be accomplished. The method described in this article can also be applied to other arid and semi-arid areas by using daily rainfall data to predict water savings and the reliability of RWH systems.																			0097-8078	1608-344X				MAY	2021	48	3					361	367		10.1134/S0097807821030027	http://dx.doi.org/10.1134/S0097807821030027													WOS:000654315100004
J	Keegan, KL; Wagner, DL				Keegan, Kevin L.; Wagner, David L.			A PRELIMINARY MOLECULAR PHYLOCENY FOR <i>STIRIA</i> (NOCTUIDAE, STIRIINAE) AND DESCRIPTION OF A NEW SPECIES FROM TEXAS	JOURNAL OF THE LEPIDOPTERISTS SOCIETY												Stiria comprises a group of 14 North American noctuid species that has radiated across the desert and dryland communities of Mexico and the southwestern United States. Stiria caterpillars are hostplant specialists, generally feeding on the flowers and seeds of a single or closely related species within the Asteraceae tribe Heliantheae. Their larvae exemplify the power of natural selection to shape and mold larval phenotypes across instars to match the developmental changes of their host flowers. We infer a preliminary molecular phylogeny for Stiria, describe Stiria brava sp. nov. from West Texas, and report six new larval hostplant associations for the genus. Identity of S. brava can reliably be determined by external adult morphology and COI haplotypes-but neither male or female genitalia provide definitive diagnostic features (across the genus). Larvae of S. brava are specialists on Jefea brevifolia. The adult, male and female genitalia, and larval stages are described and illustrated.																			0024-0966					SEP	2022	76	3					175	182																WOS:000853984500002
J	Wu, MC; Smith, B; Schurgers, G; Ahlström, A; Rummukainen, M				Wu, Minchao; Smith, Benjamin; Schurgers, Guy; Ahlstroem, Anders; Rummukainen, Markku			Vegetation-Climate Feedbacks Enhance Spatial Heterogeneity of Pan-Amazonian Ecosystem States Under Climate Change	GEOPHYSICAL RESEARCH LETTERS												Amazonian ecosystems range from rainforest to open dryland vegetation, with a following decrease in biomass along the moisture gradient. Biomass can vary greatly at the ecological transition zone between grass dominated savannahs and the forest. It is not well understood if the transition zone could expand under climate change, and thereby reduce ecosystem stability and carbon storage in biomass. Here, we quantify such changes by using a high-resolution regional Earth system model under RCP 8.5 climate scenario. We disentangle the effects of climate, CO2, and land use by considering vegetation-climate feedbacks. Our results suggest that future climate change combined with elevated atmospheric CO2 concentration tends to induce a larger spatial gradient of ecosystem states, increasing the transition area by similar to 110% at the end of the century. Vegetation feedbacks generally amplify the climate effect by intensifying the climate-induced warming and drought, further enhancing spatial heterogeneity.					Smith, Benjamin/I-1212-2016; Wu, Minchao/AAZ-6668-2021; Ahlström, Anders/F-3215-2017; Schurgers, Guy/K-6543-2012	Smith, Benjamin/0000-0002-6987-5337; Wu, Minchao/0000-0003-3557-8462; Ahlström, Anders/0000-0003-1642-0037; Schurgers, Guy/0000-0002-2189-1995													0094-8276	1944-8007				APR 28	2021	48	8							e2020GL092001	10.1029/2020GL092001	http://dx.doi.org/10.1029/2020GL092001													WOS:000672324900021
J	Zhao, XD; Qin, XR; Li, TL; Cao, HB; Xie, YH				Zhao, Xiao-dong; Qin, Xiao-rui; Li, Ting-liang; Cao, Han-bing; Xie, Ying-he			Effects of planting patterns plastic film mulching on soil temperature, moisture, functional bacteria and yield of winter wheat in the Loess Plateau of China	JOURNAL OF INTEGRATIVE AGRICULTURE												The yield of winter wheat is hindered by drought and low temperature in the Loess Plateau of China. Two common mulching methods to conserve soil moisture, ridge furrows with plastic film mulching (RP) and flat soil surfaces with plastic film mulching (FP) are helpful for wheat production. Our previous study indicated that FP could improve wheat yield more effectively than RP, but the reason remains unclear. The effect of mulching method on functional bacteria also needs to be further studied. In this study, winter wheat was employed to evaluate the impacts of mulching method on soil temperature, moisture content, microorganisms and grain yield. The results showed that FP had a warming effect when the soil temperature was low and a cooling effect when the temperature was too high. However, the ability to regulate soil temperature in the RP method was unstable and varied with year. The lowest negative accumulated soil temperature was found in the FP treatment, which was 20-89 and 43-99% lower than that of the RP and flat sowing with non-film mulching control (NP) treatments, respectively. Deep soil moisture was better transferred to topsoil for wheat growth in the FP and RP treatments than the NP treatment, which made the topsoil moisture in the two treatments (especially FP) more sufficient than that in the NP treatment during the early growing stage of wheat. However, due to the limited water resources in the study area, there was almost no difference between treatments in topsoil water storage during the later stage. The wheat yield in the FP treatment was significantly higher, by 12-16 and 23-56%, respectively, than in the RP and NP treatments. Significant positive correlations were observed among the negative accumulated soil temperature, spike number and wheat yield. The Chao1 and Shannon indices in the RP treatment were 17 and 3.9% higher than those in the NP treatment, respectively. However, according to network relationship analysis, the interspecific relationships of bacteria were weakened in the RP treatment. Phosphorus solubilizing, ammonification and nitrification bacteria were more active in the RP than in the FP treatment, and microbes with nitrate reduction ability and plant pathogens were inhibited in the RP treatment, which improved nutrient availability and habitat for wheat.																			2095-3119					MAY	2023	22	5					1560	1573		10.1016/j.jia.2023.02.026	http://dx.doi.org/10.1016/j.jia.2023.02.026		MAY 2023											WOS:001006996600001
