PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Shapira, AZ; Gavish, N; Uecker, H; Yochelis, A				Shapira, Alon Z.; Gavish, Nir; Uecker, Hannes; Yochelis, Arik			Bending and pinching of three-phase stripes: From secondary instabilities to morphological deformations in organic photovoltaics	PHYSICAL REVIEW E												Optimizing the properties of the mosaic nanoscale morphology of bulk heterojunction (BHJ) organic photovoltaics (OPV) is not only challenging technologically but also intriguing from the mechanistic point of view. Among the recent breakthroughs is the identification and utilization of a three-phase (donor-mixed-acceptor) BHJ, where the (intermediate) mixed phase can inhibit mesoscale morphological changes, such as phase separation. Using a mean-field approach, we reveal and distinguish between generic mechanisms that alter, through transverse instabilities, the evolution of stripes: the bending (zigzag mode) and the pinching (cross-roll mode) of the donor-acceptor domains. The results are summarized in a parameter plane spanned by the mixing energy and illumination, and show that donor-acceptor mixtures with higher mixing energy are more likely to develop pinching under charge-flux boundary conditions. The latter is notorious as it leads to the formation of disconnected domains and hence to loss of charge flux. We believe that these results provide a qualitative road map for BHJ optimization, using mixed-phase composition and, therefore, an essential step toward long-lasting OPV. More broadly, the results are also of relevance to study the coexistence of multiple-phase domains in material science, such as in ion-intercalated rechargeable batteries.					Yochelis, Arik/AAF-8523-2019	Yochelis, Arik/0000-0002-1516-0766													2470-0045	2470-0053				DEC 15	2020	102	6							062213	10.1103/PhysRevE.102.062213	http://dx.doi.org/10.1103/PhysRevE.102.062213								33466059					WOS:000600287700004
J	Zhao, CS; Yang, Y; Yang, ST; Xiang, H; Ge, YR; Zhang, ZS; Zhao, Y; Yu, Q				Zhao, C. S.; Yang, Y.; Yang, S. T.; Xiang, H.; Ge, Y. R.; Zhang, Z. S.; Zhao, Y.; Yu, Q.			Effects of spatial variation in water quality and hydrological factors on environmental flows	SCIENCE OF THE TOTAL ENVIRONMENT												Environmental flow is the quantity, timing, and quality of water flows required to sustain freshwater and estuarine ecosystems and the human livelihoods and well-being that depend on these ecosystems. Environmental flows (e-flows) are crucial parameters for ecosystem restoration. Understanding the effects of spatial variation in the hydrological and water quality factors on e-flows aids the determination of recovery prior areas and helps to improve the success rate of ecosystem restoration projects. However, few studies have investigated the effects, which severely hinder the restoration of aquatic ecosystems and the sustainable use of water resources in inland waters. This paper therefore presents a framework for studying such effects. Spatial autocorrelation, a geostatistical method, is used to analyze the spatial variation in the hydrological and water quality factors and to further analyze the effects of various factors on the spatial heterogeneity of e-flows. Four different methods including the Tennant method, wetted perimeter method, AEHRA, and integrated water quality method are integrated to comprehensively evaluate e-flows. The former three methods consider the demands of biota on the streamflow, whereas the latter considers the demands on both the streamflow and the water quality. The results show that the Tennant and wetted perimeter methods, which focus on the statistics of only streamflow, result in similar spatial distribution of e-flows; the AEHRA and integrated water quality method, which consider the effects of water quality and other hydrological factors such as flow velocity and water depth on fish, also result in a similar spatial variation. Consideration of both demands on the hydrological factors and the water quality environmental factors makes the integrated water quality method more practical, particularly in developing regions with excessive pollutant discharge into rivers. In addition, spatial variation in the hydrological and water quality factors influenced the presence of principal fish species and consequently affected the e-flows. Of the 37 water quality factors identified, water transparency had a negative impact on e-flow because the increase in transparency could reduce the number of principal fish species. Of the four hydrological factors, flow velocity and river width had positive impacts on fish because the increase in flow velocity can provide breeding sites and habitats for more fish, respectively, both of which result in increases in the numbers of principal fish species. We found that spatial variation in the hydrology and water quality factors had a profound impact on the living environments of aquatic organisms; negative changes in these factors lowered the survival probability of principal species, which changed the hierarchy and structure of the ecosystems and thus led to variation in e-flows. The results can provide priori knowledge for e-flow methods selection and a reference for ecosystem restoration helping improve the success rate of project elsewhere in the world.					Zhao, Changsen/C-8107-2011; Yu, Qiang/D-3702-2009	Yu, Qiang/0000-0001-6950-1821													0048-9697	1879-1026				AUG 1	2020	728								138695	10.1016/j.scitotenv.2020.138695	http://dx.doi.org/10.1016/j.scitotenv.2020.138695								32570312					WOS:000541010200012
J	Sun, J; Zhan, TY; Liu, M; Zhang, ZC; Wang, Y; Liu, SL; Wu, GL; Liu, GH; Tsunekawa, A				Sun, Jian; Zhan, Tianyu; Liu, Miao; Zhang, Zhenchao; Wang, Yi; Liu, Shiliang; Wu, Gao-lin; Liu, Guohua; Tsunekawa, Atsushi			Verification of the biomass transfer hypothesis under moderate grazing across the Tibetan plateau: a meta-analysis	PLANT AND SOIL												Aim We aimed to explore the general response patterns of plant biomass allocation to grazing disturbance and to test two important hypotheses, optimal partitioning and isometric allocation, for explaining potential mechanisms by which grazing controls biomass distribution in an alpine grassland on the Tibetan Plateau. Methods We identified 57 relevant papers about grazing on the Tibetan Plateau, from which 366 data sets suitable for the meta-analysis were extracted. Effect sizes were assessed by computing natural log-converted response ratios of response variables. Percentage change relative to control was used for each estimate of grazing effects. Results The aboveground biomass, soil water content (SWC), soil organic carbon, soil total nitrogen, and soil total phosphorus significantly decreased with increased grazing intensities, while plant species richness (SR), soil bulk density (SBD) and the ratio of root to shoot exhibited the opposite tendency. Belowground biomass (BGB) showed no significant differences under light and high grazing intensities while apparently increased under moderate grazing intensity (MG) that verifies the biomass transfer hypothesis. BGB was positively related to SBD and SR but was negatively associated with SWC. Conclusions The biomass transfer in MG supports the optimal partitioning hypothesis that plants partition biomass among various organs to maximize growth rate responding to environmental stress. The findings suggest that the primary mechanisms leading to the enhancement of BGB in MG are compensatory growth of individual plants, a dwarfing tendency within the plant community, a significant increase in species richness, and changes in soil microbial communities resulting from grazing.					Liu, Shiliang/N-1885-2019; Sun, Jian/I-9740-2016; Tsunekawa, Atsushi/L-8526-2013	Sun, Jian/0000-0001-8765-5015; Tsunekawa, Atsushi/0000-0002-7690-0633; Wu, Gao-Lin/0000-0002-5449-7134													0032-079X	1573-5036				JAN	2021	458	1-2			SI		139	150		10.1007/s11104-019-04380-8	http://dx.doi.org/10.1007/s11104-019-04380-8		DEC 2019											WOS:000501228400003
J	Qin, C; Zheng, FL; Wilson, GV; Zhang, XCJ; Xu, XM				Qin, Chao; Zheng, Fenli; Wilson, Glenn V.; Zhang, Xunchang J.; Xu, Ximeng			Apportioning contributions of individual rill erosion processes and their interactions on loessial hillslopes	CATENA												Channels (rill, ephemeral gully, gully and river channel) exhibit a continuum of sizes and flow magnitudes. Rill erosion, as the initial stage of channel erosion, accounts for > 80% of total eroded sediments on sloping fanning lands in many parts of the world. Previous researches often regard rill erosion as an entirety or focus on individual rill erosion process separately. Few attentions have been paid to the contributions of individual processes including nil headcut advance, bed incision, sidewall expansion and their interactions to the over-all rill erosion. Thus, simulated upslope inflow experiments were designed to investigate the impacts of individual processes involved and their interactions in rill erosion under four inflow rates (1.0, 2.0, 3.0 and 4.0 L min(-1)) and two slope gradients (15 degrees and 20 degrees). Photogrammetry and manual sampling were used to measure hillslope morphology variation and sediment delivery, repectively. The results show that headcut advance, bed incision and sidewall expansion interact with each other and exhibit both independent and dependent features across spatial and temporal scales. Headcut advance interacts with bed incision and sidewall expansion before rill head advancing to a critical slope length. Initial rill depth and width are determined by initial headcut morphology. Bed incision and sidewall expansion dominate rill erosion before and after the non-erodible layer is exposed to concentrated flow, respectively. Headcut advance contributed the largest amount of rill erosion (44%-68%), followed by bed incision (27%-44%) and sidewall expansion (3.8%-12%). Headcut advance contributed more (63%-83%) to total rill width increment while bed incision contributed larger percentage (51%-65%) to total rill depth increment. Prediction equations for length, width and depth of a single rill on a loessial hillslope and empirical equations of rill erosion for the individual erosion processes were fitted and validated. Quantification and understanding of the contributions of individual rill erosion processes provides the necessary scientific basis for the development of process-based rill erosion models, and then, for preventions of soil losses and land degradation.					Xu, Ximeng/AAE-8719-2022; Zhang, John/JMP-2641-2023	Xu, Ximeng/0000-0002-0058-5040; Zhang, John/0000-0002-0082-8436													0341-8162	1872-6887				OCT	2019	181								104099	10.1016/j.catena.2019.104099	http://dx.doi.org/10.1016/j.catena.2019.104099													WOS:000477686600037
J	Mekuriaw, S; Tsunekawa, A; Ichinohe, T; Tegegne, F; Haregeweyn, N; Kobayashi, N; Tassew, A; Mekuriaw, Y; Belete, MW; Ali, S; Tsubo, M; Okuro, T; Meshesha, D; Abebe, G				Mekuriaw, Shigdaf; Tsunekawa, Atsushi; Ichinohe, Toshiyoshi; Tegegne, Firew; Haregeweyn, Nigussie; Kobayashi, Nobuyuki; Tassew, Assaminew; Mekuriaw, Yeshambel; Belete, Misganaw Walie; Ali, Seid; Tsubo, Mitsuru; Okuro, Toshiya; Meshesha, Derege; Abebe, Getu			Selection and evaluation of promising indigenous fodder trees and shrubs as supplemental diets for ruminant animals across different agroecological environments	AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE												The aim of this study was to select and evaluate promising potential indigenous fodder trees and shrubs (IFTS) as supplemental feeds for ruminant animals. Through interviews with farmers and field inventories, 107 IFTS species were identified as ruminant feeds, from which 37 potential IFTS species were selected. The chemical composition and anti-nutritional factors of the selected IFTS were analysed. Among the 37 selected IFTS species, crude protein (CP) ranged from 83.3 to 230.5 (mean, 134.3) g kg(-1 )dry matter (DM); CP was greater than 80 g kg(-1) DM in all selected species. Condensed tannin (CT) content varied from 2.57 to 210.91 g kg(-1) (p < 0.05) among the selected species, of which 72% had < 40 g kg(-1) DM, an amount that is tolerable for ruminants. Farmers' preferences and the nutritive value of the selected fodder species were positively correlated (p < 0.05) for CP (0.61), organic matter digestibility (0.303) and metabolisable energy (0.25). Farmers' preference ranking and the nutritive value of the plants were considered to select the top 14 IFTS, all of which had CP > 110 g kg(-1), neutral detergent fibre (NDF) < 350 g kg(-1), and CT < 40 g kg(-1). Thus, the selected potential IFTS need further evaluation for their agronomic practice, biomass production and animal performance.					Tsunekawa, Atsushi/L-8526-2013	Tsunekawa, Atsushi/0000-0002-7690-0633													1022-0119	1727-9380				2023 OCT 6	2023										10.2989/10220119.2023.2228840	http://dx.doi.org/10.2989/10220119.2023.2228840		OCT 2023											WOS:001081713700001
J	Tang, QX; Lin, T; Sun, ZB; Yan, A; Zhang, JS; Jiang, PA; Wu, FQ; Zhang, H				Tang, Qiuxiang; Lin, Tao; Sun, Zhanbin; Yan, An; Zhang, Jusong; Jiang, Pingan; Wu, Fengquan; Zhang, Hao			Effects of mulching film on soil microbial diversity and community of cotton	AMB EXPRESS												Different types of mulching film could variously influence soil properties and plant growth. Yet, surprisingly few studies have investigated the effects of mulching film upon soil microbial diversity and community structure. In this research, two kinds of mulching film, a traditional PE (polyethylene) mulching film and a degradable PBAT ((Poly [butyleneadipate-co-terephthalate])) mulching film, were applied to cotton (Gossypium spp.) plants grown in Xinjiang Province, China. The respective influence of the two mulching films on the cotton's soil microbial (bacteria and fungi) diversity and community were investigated. The results showed that applying the PBAT mulching film could significantly alter the diversity of non-rhizosphere soil fungi when compared to using the PE mulching film. However, neither the PE nor PBAT mulching film had any significant influence on the diversity of soil bacteria and rhizosphere soil fungi. Nevertheless, soil microbial community composition differed under the PBAT mulching film treatment vis-a-vis the PE mulching film treatment. The abundance of Gibellulopsis was higher under the PBAT than PE mulching film treatment. Our study's findings provided an empirical basis for the further application of degradable PBAT mulching film for the sustainable development of cotton crops.					Yan, An/JPA-0307-2023; Yan, An/GLT-4045-2022														2191-0855					MAR 11	2022	12	1							33	10.1186/s13568-022-01374-1	http://dx.doi.org/10.1186/s13568-022-01374-1								35275297					WOS:000767798100001
J	Xu, XM; Zheng, FL; Wilson, GV; Zhang, XJ; Qin, C; He, X				Xu, Ximeng; Zheng, Fenli; Wilson, Glenn V.; Zhang, Xunchang J.; Qin, Chao; He, Xu			Quantification of upslope and lateral inflow impacts on runoff discharge and soil loss in ephemeral gully systems under laboratory conditions	JOURNAL OF HYDROLOGY												Overland flow through an ephemeral gully (EG) system integrates flow from upslope areas and lateral side slopes. Lateral overland inflow creates tributaries to the main EG channel for runoff and sediment discharge which exacerbates the EG erosion and local soil degradation. However, research concerning tributary formation by overland flow, especially contributions of overland upslope and lateral inflows to EG erosion, are still lacking. Thus, simulated rainfall and inflow experiments under two erosive rainfall intensities (50 and 100 mm h(-1)) and two typical slope gradients (15 degrees and 20 degrees) were conducted under representative lateral and upslope overland inflow conditions using an 8-m long, 2-m wide and 0.6-m deep soil pan. The results showed that upslope and lateral inflow both contributed to the runoff connectivity of the EG channel and lateral rills in the EG system. For these simulated conditions, upslope inflow contributions to total runoff and soil loss were 62-78% and 65-81%, respectively, while lateral inflow only contributed around 10%. The contribution differences could be attributed to flow hydrodynamic characteristics in that shear stress and stream power in the EG channel were 4.9-8.6 times greater than those on the lateral slopes. Lateral inflow was important to lateral rill formation, which contributed to imbricated landform and lateral gradient formation process, and consequently promoted runoff and sediment connectivity of the EG system. Soil erosion induced by concentrated flow in channels and sheet flow in interill areas coarsened soil textures, soil particles lager than 0.02 min increased 12.6% on average, which may contribute to reduction of local soil productivity. This work demonstrates the critical need of preventing both upslope and lateral drainage into EG channels.					Xu, Ximeng/AAE-8719-2022; Zhang, John/JMP-2641-2023	Xu, Ximeng/0000-0002-0058-5040; Zhang, John/0000-0002-0082-8436													0022-1694	1879-2707				DEC	2019	579								124174	10.1016/j.jhydrol.2019.124174	http://dx.doi.org/10.1016/j.jhydrol.2019.124174													WOS:000500371200071
J	Li, TC; Jia, YH; Shao, MA; Shen, N				Li, Tongchuan; Jia, Yuhua; Shao, Ming'an; Shen, Nan			<i>Camponotus japonicus</i> burrowing activities exacerbate soil erosion on bare slopes	GEODERMA												As soil ecosystem engineers, ants considerably affect soil physical and chemical properties, and further accordingly affect soil erosion. However, few study was made on studying the effects of ant-burrowing activities on soil erosion previously. This study quantified the impacts of ant (Camponottis japonicus)-burrowing activities on runoff and soil erosion rates. Simulated laboratory rainfall experiments were undertaken on six soil tanks filled with clay-loam soil classified as a cumulic anthrosol, three of which introduced with ant colonies for two days and the other three were without ant colonies, under 40, 80, and 120 mm h(-1) of rainfall intensities and a slope of 15 degrees. Results showed that ants made mounds with a bulk density of 0.75 g cm(-3), which was lower than that of the soil matrix, i.e. 1.34 g cm(-3). Soil erosion rates for the tanks with ants were 6.78, 36.90, and 62.00 g m(-2) min(-1) under three rainfall intensities of 40, 80, and 120 mm h(-1), which were much higher than those of 3.94, 23.49, and 44.48 g m(-2) min(-1) for the tanks without ants. Ant nests reduced the runoff rate by 31%, 20% and 13% compared with those without ants and enhanced the soil water storage within 90 cm depth. Ant nests played a positive role in soil water conservation due to the large nest entrance diameter and the continuous macropore network. However, the ant mounds provided a loose erodible material and changed micro-topography of the slope surface, thereby accelerating the rill formation and exacerbating soil erosion. This study can help understand the effects of burrowing insects on soil erosion, which is an important environmental problem on the Loess Plateau.					Jia, Yu-Hua/D-5097-2012	Jia, Yu-Hua/0000-0002-8261-2072													0016-7061	1872-6259				AUG 15	2019	348						158	167		10.1016/j.geoderma.2019.04.035	http://dx.doi.org/10.1016/j.geoderma.2019.04.035													WOS:000470042500017
J	Zhao, YL; Wang, YQ; Sun, H; Lin, H; Jin, Z; He, MN; Yu, YL; Zhou, WJ; An, ZS				Zhao, Yali; Wang, Yunqiang; Sun, Hui; Lin, Henry; Jin, Zhao; He, Meina; Yu, Yunlong; Zhou, Weijian; An, Zhisheng			Intensive land restoration profoundly alters the spatial and seasonal patterns of deep soil water storage at watershed scales	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												Soil-water storage (SWS) highly correlates with changes to land use and land restoration, and is an important variable for managing water resources and environmental restoration in water-limited terrestrial ecosystems. The Gully Land Consolidation project (GLC) was implemented in 2011 on the Chinese Loess Plateau and it may influence the spatial distribution and temporal variability of SWS at the watershed scale. However, there have been limited studies assessing the magnitude and pattern of such changes. We measured SWS to a depth of 5 m nine times over four seasons across two watersheds- one treated by the GLC project (GT-T, n = 89) and the other untreated (GT-U, n = 72). We then used correlation analysis, principle component analysis, multiple linear regression analysis, generalized linear model, and regression kriging to evaluate the seasonal variability, as well as spatial patterns, of SWS. Mean SWS in the spring, summer, autumn, and winter ranged from 830 to 934 mm in the GT-T watershed and from 681 to 771 mm in the GT-U watershed. Land use was the most important factor for predicting SWS in the two watersheds. After land management as a result of the GLC project, SWS exhibited different spatial patterns in the GT-T watershed compared with the GT-U watershed. Dynamics of SWS between adjacent seasons in the GT-U watershed displayed more variability than that in the GT-T watershed. In both watersheds, soil water volume (SWV, i.e., SWS per unit area x watershed area) declined from spring to summer (-3.9% in the GT-T and -13.4% in the GT-U), and increased from summer to autumn (11.7% in the GT-T and 20.7% in the GT-U). After the whole year, SWV displayed different degrees of increase in the two watersheds (10.6% in the GT-T, 2.7% in the GT-U) due to the effect of land restoration. The ratios of SWV in the gully land filled in the GT-T watershed to the SWV of the whole GT-T watershed for the four seasons ranged from 21.4-23.3%, with a mean value of 22%. Our results provide new insights regarding how human engineering of landscapes (as exemplified by GLC project) affect the spatial distribution of SWS and the dynamics of SWV storing capacity at the watershed scale. Understanding the dynamics of SWS/SWV between seasons is essential to evaluate, model and manage the soil water resources in human-affected watersheds.					Zhou, Weijian/T-1412-2019; Wang, Yunqiang/I-8645-2014; Jin, Zhao/B-4757-2009; AN, Zhisheng/F-8834-2012	Zhou, Weijian/0000-0001-9641-5734; Jin, Zhao/0000-0003-2547-4723; wang, yun qiang/0000-0003-3380-549X													0167-8809	1873-2305				AUG 1	2019	280						129	141		10.1016/j.agee.2019.04.028	http://dx.doi.org/10.1016/j.agee.2019.04.028													WOS:000482173700014
J	Yu, YP; Yu, PT; Wang, YH; Tu, XW; Zhang, XP; Zhang, SL; Xu, LH; Wang, X; Liu, ZB; Wang, B				Yu, Yipeng; Yu, Pengtao; Wang, Yanhui; Tu, Xinwu; Zhang, Xiaoping; Zhang, Shulan; Xu, Lihong; Wang, Xiao; Liu, Zebin; Wang, Bin			Dependence of annual runoff coefficients on basin size and other properties in a climate transition zone from semi-humid to arid and semi-arid on the Loess Plateau, China	JOURNAL OF HYDROLOGY												The dependence of the runoff coefficient (RC) on basin size has been recognized since decades as a big challenge. However, how such region-specific scale effect varies with basin properties still remains poorly understood. This seriously limits the ability of runoff prediction in ungauged watersheds with different environments and the integrated management of watershed under climate change and land use/cover change. In this study, the scaling relationships of annual RC and its variations with basin properties were quantified based on annual precipitation and runoff data series in twenty-five sub-basins belonging to two large basins on the Loess Plateau, Northwest China. The scaling behavior of RC was found to be significant, and the mean annual RC range significantly decreased as basin size increase. And this decrease of mean annual RC was faster in areas with thin loess cover than that in areas with thick loess cover. Area thresholds, beyond which the mean RC was no longer sensitive to basin size change, were observed for the scaling behavior of annual RC and it was approximately 10,000 km(2) in thick loess areas and 25,000 km(2) in thin loess areas. This indicated that the effects of basin properties on RC scaling behavior was related with scales. Soil thickness might be one of the key basin properties that determined the scaling behavior. An exponential regression equation (R-2 = 0.71, p < 0.01) was built for the annual runoff (R) according to the corresponding geomorphic area (a(n)) and annual precipitation (P) for basins with multiple geomorphic types (n). The results imply that the basin properties not only control the form of the scaling relationships of annual RC but also limit its variations under different geomorphic conditions. These findings may help us assess and manage water resources at the basin scale more accurately.					wang, yanhui/HPG-3348-2023; xu, li/GNH-3667-2022														0022-1694	1879-2707				DEC	2020	591								125727	10.1016/j.jhydrol.2020.125727	http://dx.doi.org/10.1016/j.jhydrol.2020.125727													WOS:000599757800111
J	Quan, X; He, JJ; Cai, QG; Sun, LY; Li, XQ; Wang, S				Quan, Xin; He, Jijun; Cai, Qiangguo; Sun, Liying; Li, Xueqing; Wang, Shuo			Soil erosion and deposition characteristics of slope surfaces for two loess soils using indoor simulated rainfall experiment	SOIL & TILLAGE RESEARCH												Sediment deposition is an important part of the erosion process. Slope and soil type affect the spatial distribution of erosion-deposition; however, little is known about where erosion and deposition occur specifically and how they interact with influencing factors. To address this issue, four rainfall simulation experiments were conducted in a 1m x 5m plot with varying slopes (i.e., 5 degrees, 10 degrees, 15 degrees, and 20 degrees) and simulated rainfall for 1 h at a rate of 60 mm h(-1). For the two soils, the runoff rate and sediment concentration were correlated with a similar temporal pattern. Runoff increased gradually and ultimately approached a steady state, and the sediment concentration decreased gradually and ultimately approached a steady state, which indicated that the erosion processes of the two soils were controlled by the detachment-limited condition. The sediment concentration and erosion rate were positively correlated with slope. However, the onset of runoff was delayed for AS soil, which also had a relatively high sediment concentration. The distribution range and area of deposition for the two soils were negatively correlated with the slope gradient, and the main deposition area occurred at the bottom of the plots. In contrast, the SD soil was more susceptible to deposition, and the deposition thickness was mainly concentrated within a 0-4 mm depth; this concentration was not observed for AS soil because of its high erosion intensity. Overall, this similarity also existed in the spatial variations of silt and fine sand contents in the soil surface. The silt and fine sand-sized particles were the primary eroded particle sizes; however, selective mechanisms of these two particle sizes were obviously different in the two soils. The results indicated that the erosion-deposition characteristics and the main eroded materials differed with varying erosion intensities and soil types. These findings are essential for a more comprehensive understanding of soil erosion mechanisms under conditions without rill formation.					ma, long/JHU-2289-2023; Wang, Yiping/IZQ-2052-2023; wang, yue/ISA-4119-2023; Wang, Xuezhen/IUN-6267-2023; wu, jun/ISB-8607-2023														0167-1987	1879-3444				OCT	2020	204								104714	10.1016/j.still.2020.104714	http://dx.doi.org/10.1016/j.still.2020.104714													WOS:000580938500013
J	Abebe, G; Tsunekawa, A; Haregeweyn, N; Takeshi, T; Wondie, M; Adgo, E; Masunaga, T; Tsubo, M; Ebabu, K; Berihun, ML; Tassew, A				Abebe, Getu; Tsunekawa, Atsushi; Haregeweyn, Nigussie; Takeshi, Taniguchi; Wondie, Menale; Adgo, Enyew; Masunaga, Tsugiyuki; Tsubo, Mitsuru; Ebabu, Kindiye; Berihun, Mulatu Liyew; Tassew, Asaminew			Effects of Land Use and Topographic Position on Soil Organic Carbon and Total Nitrogen Stocks in Different Agro-Ecosystems of the Upper Blue Nile Basin	SUSTAINABILITY												Soil organic carbon (SOC) and total nitrogen (TN) are key ecological indicators of soil quality in a given landscape. Their status, especially in drought-prone landscapes, is associated mainly with the land-use type and topographic position. This study aimed to clarify the effect of land use and topographic position on SOC and TN stocks to further clarify the ecological processes occurring in the landscape. To analyze the status of SOC and TN, we collected 352 composite soil samples from three depths in the uppermost soil (0-50 cm) in four major land-use types (bushland, cropland, grazing land, and plantation) and three topographic positions (upper, middle, and lower) at three sites: Dibatie (lowland), Aba Gerima (midland), and Guder (highland). Both SOC and TN stocks varied significantly across the land uses, topographic positions, and agro-ecosystems. SOC and TN stocks were significantly higher in bushland (166.22 Mg ha(-1)) and grazing lands (13.11 Mg ha(-1)) at Guder. The lowest SOC and TN stocks were observed in cropland (25.97 and 2.14 Mg ha(-1)) at Aba Gerima, which was mainly attributed to frequent and unmanaged plowing and extensive biomass removal. Compared to other land uses, plantations exhibited lower SOC and TN stocks due to poor undergrowth and overexploitation for charcoal and firewood production. Each of the three sites showed distinct characteristics in both stocks, as indicated by variations in the C/N ratios (11-13 at Guder, 10-21 at Aba Gerima, and 15-18 at Dibatie). Overall, land use was shown to be an important factor influencing the SOC and TN stocks, both within and across agro-ecosystems, whereas the effect of topographic position was more pronounced across agro-ecosystems than within them. Specifically, Aba Gerima had lower SOC and TN stocks due to prolonged cultivation and unsustainable human activities, thus revealing the need for immediate land management interventions, particularly targeting croplands. In a heterogeneous environment such as the Upper Blue Nile basin, proper understanding of the interactions between land use and topographic position and their effect on SOC and TN stock is needed to design proper soil management practices.					Taniguchi, Takeshi/C-9364-2019; Haregeweyn, Nigussie/J-5616-2015; Getu Abebe, Messalea/GRS-3974-2022; taniguchi, takeshi/AAG-5450-2021; Berihun, Mulatu Liyew/AAC-9461-2019; Tsunekawa, Atsushi/L-8526-2013; Ebabu, Kindiye/AAH-7884-2019; Tsubo, Mitsuru/C-4027-2016	Haregeweyn, Nigussie/0000-0003-2920-8094; taniguchi, takeshi/0000-0001-7386-1117; Berihun, Mulatu Liyew/0000-0003-4101-1518; Tsunekawa, Atsushi/0000-0002-7690-0633; Ebabu, Kindiye/0000-0002-1381-149X; Tsubo, Mitsuru/0000-0002-8729-2215; Wondie, Menale/0000-0002-3125-5327; MASUNAGA, TSUGIYUKI/0000-0002-3987-9222; Adgo, Enyew/0000-0001-6824-5037														2071-1050				MAR 2	2020	12	6							2425	10.3390/su12062425	http://dx.doi.org/10.3390/su12062425													WOS:000523751400272
J	Singh, R; Saripalli, G; Kumar, A; Gautam, T; Singh, SK; Gahlaut, V; Kumar, S; Meher, PK; Mishra, RP; Singh, VK; Sharma, PK; Balyan, HS; Gupta, PK				Singh, Rakhi; Saripalli, Gautam; Kumar, Anuj; Gautam, Tinku; Singh, Susheel Kumar; Gahlaut, Vijay; Kumar, Sachin; Meher, Prabina Kumar; Mishra, Rajendra Prasad; Singh, Vinod Kumar; Sharma, Pradeep Kumar; Balyan, Harindra Singh; Gupta, Pushpendra Kumar			QTL analysis for nitrogen use efficiency in wheat (<i>Triticum aestivum</i> L.)	EUPHYTICA												The genetic architecture of nitrogen use efficiency (NUE) and its two component traits i.e. NUpE (N uptake efficiency) and NUtE (N utilization efficiency) was studied using a bi-parental RIL mapping population derived from a cross HUW468 (high NUE)/C306 (low NUE). The mapping population, two parental genotypes and three check genotypes were evaluated under four different N levels (0, 60, 120, and 180 kg/ha) over three years. A genetic map containing 456 SNP markers (2571.38 cM length) was used for QTL analysis. Thirty six main effect QTLs (17 QTLs for NUE, 13 NUpE and 6 QTLs for NUtE) distributed on 12 chromosomes (1B, 1D, 2A, 2B, 3A, 4B, 5A, 5B, 5D, 6A, 6D, and 7A) were identified at 2.52-9.27 LOD scores. Individual QTLs explained 6.65-22.89% phenotypic variation. Multi-traits QTLs (Mt-QTLs) and epistatic QTLs involving first-order epistatic (QTL x QTL) interactions were also discovered. Candidate genes (CGs, as many as 737) were mined from QTL regions which were mainly involved in metabolic process, cellular process and catalytic activity, etc.; differential expression was observed for 49 CGs in roots and 34 in shoots. The CGs encoded important transcription factors, transporters, etc. having a role in NUE. QTLs and CGs reported in this study enriched the available knowledge. Seven QTLs (including three Mt-QTLs) and QTLs involved in six epistatic interactions are recommended for MAS for improvement of NUE in wheat.					Meher, Prabina Kumar/V-9439-2019; Gautam, Tinku/IWE-1159-2023; Kumar, Anuj/AAE-8773-2021; Singh, Susheel Kumar Dr./F-9233-2012; Gahlaut, Vijay/K-4904-2012; Saripalli, Gautam/S-3317-2019	Meher, Prabina Kumar/0000-0002-7098-8785; Kumar, Anuj/0000-0002-5023-7618; Gahlaut, Vijay/0000-0003-4381-3573; Saripalli, Gautam/0000-0001-9849-5002													0014-2336	1573-5060				JAN	2023	219	1							9	10.1007/s10681-022-03134-5	http://dx.doi.org/10.1007/s10681-022-03134-5													WOS:000899949900001
