PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zhang, WJ; Xue, X; Peng, F; You, QG; Hao, AH				Zhang, Wenjuan; Xue, Xian; Peng, Fei; You, Quangang; Hao, Aihua			Meta-analysis of the effects of grassland degradation on plant and soil properties in the alpine meadows of the Qinghai-Tibetan Plateau	GLOBAL ECOLOGY AND CONSERVATION												Alpine meadows on the Qinghai-Tibetan plateau (QTP) are particularly important for both ecosystem functioning and pastoral livelihoods, but they have been severely degraded in the last several decades. There have been numerous studies on the responses of plants and soils to alpine meadow degradation across the region, but they are mostly focused on single sites and are incapable of determining a general response pattern of plants and soils to degradation on the QTP. A meta-analysis including 61 individual published studies was conducted to examine the biotic and abiotic characteristics in slightly (LDAM), moderately (MDAM), severely (SDAM), and very severely degraded alpine meadows (VDAM). The results showed that the aboveground biomass (AGB) significantly decreased (P < 0.01) by 23.17%, 31.85%, 47.24%, and 66.66% in the LDAM, MDAM, SDAM, and VDAM compared with that in nondegraded alpine meadows (NDAM), respectively. The belowground biomass (BGB) did not change in the LDAM but began to decrease with the MDAM. The AGBs of graminoids significantly decreased in all degraded-level meadows, and sedges significantly decreased from MDAM to VDAM, whereas the AGBs of forbs significantly increased except in the VDAM. The Shannon-wiener index did not change until the VDAM. Soil organic matter (SOM) declined starting with the LDAM, and the magnitude of the decrease increased with degradation severity. The change in total nitrogen (TN) was similar to the change in the SOM. Significant available nitrogen (AN) decrease began with the MDAM and significant (P < 0.05) available potassium (AK) decrease only occurred at depth of 0.0-0.1m in the SDAM and the VDAM. Soil moisture (SM) showed a significant decrease, whereas soil bulk density (BD) increased in the degraded alpine meadow. The response of AGB was significantly correlated with the changes in SOM and TN only in the SDAM and VDAM, whereas the response of BGB was significantly correlated with the changes in SOM and TN for all degraded stages. In the LDAM and MDAM, SOM and TN mainly came from the dense rooting of the turf layer, and the changes of SOM and TN thus had no correlation with AGB. However, in the SDAM and VDAM, SOM and TN mainly came from AGB and BGB, and the changes of SOM and TN were thus significantly correlated with AGB and BGB. Our results indicate that biological and biochemical processes regulate the plant and soil changes in LDAM and MDAM and that physical processes such as water and wind erosion might be responsible for the changes in plants and soils in SDAM and VDAM. Therefore, restoration strategies should be based on the processes and stages of alpine meadow degradation. (c) 2019 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/).					xue, xue/JTV-1627-2023; zhang, wenjuan/A-9413-2011; Peng, Fei/AAO-8461-2020	zhang, wenjuan/0000-0002-9704-766X; Peng, Fei/0000-0002-5816-4898														2351-9894				OCT	2019	20								e00774	10.1016/j.gecco.2019.e00774	http://dx.doi.org/10.1016/j.gecco.2019.e00774													WOS:000498226800083
J	Kong, WB; Yao, YF; Zhao, ZN; Qin, X; Zhu, HS; Wei, XR; Shao, MA; Wang, Z; Bao, KQ; Su, M				Kong, Weibo; Yao, Yufei; Zhao, Zhongna; Qin, Xin; Zhu, Hansong; Wei, Xiaorong; Shao, Mingan; Wang, Zhao; Bao, Kaiqiang; Su, Min			Effects of vegetation and slope aspect on soil nitrogen mineralization during the growing season in sloping lands of the Loess Plateau	CATENA												The presence of vegetation has significant effects on soil nitrogen (N) turnover. However, whether these effects vary with slope aspect, vegetation type and time of season were not understood in previous studies, precluding our ability to understand how vegetation affects soil N cycling in sloping land. In this study, we investigated the effects of vegetation presence (plots with vs. without vegetation), vegetation type (grassland vs. woodland) and slope aspect (east vs. west slope) on soil N turnover during the growing season in sloping lands of the Loess Plateau, China. Soil metrics measured included concentrations of ammonium (NH4+), nitrate (NO3-) and total mineral N (Min-N) in soil solution and rates of ammonification (R-a), nitrification (R-n) and net N mineralization (R-m). We hypothesized that the presence of vegetation would deplete the soil Min-N pool and decrease R-m and that these effects would be greater in east slopes and woodlands than in west slopes and grasslands. In partial support of these hypotheses, vegetation presence decreased soil Min-N concentration but did not affect R-m. NH4+ and NO3- contributed similarly to Min-N, while 110 dominated R-m. The effects of vegetation presence on soil mineral N and N mineralization varied with the time of the season but were not related to the vegetation type and slope aspect. The soil Min-N and R-n, were significantly higher in woodlands, east slopes and 0-10 cm depth than grasslands, west slopes and 10-20 cm depth, respectively. The R-a and NH4+ increased, while the R-n, R-m, NO3- and Min-N decreased with increasing soil moisture. These results indicated that soil Min-N and R-n, in the sloping lands of the Loess Plateau consistently respond to vegetation presence across slope aspect and vegetation type, and were regulated by soil					Hansong Zhu, 祝寒松/IAN-2892-2023	Hansong Zhu, 祝寒松/0000-0001-6940-5565; Yao, Yufei/0000-0003-4519-5561													0341-8162	1872-6887				JAN	2019	172						753	763		10.1016/j.catena.2018.09.037	http://dx.doi.org/10.1016/j.catena.2018.09.037													WOS:000449136800067
J	Guo, ZQ; Li, P; Yang, XM; Wang, ZH; Wu, Y; Li, GW; Liu, GB; Ritsema, CJ; Geissen, V; Xue, S				Guo, Ziqi; Li, Peng; Yang, Xiaomei; Wang, Zhanhui; Wu, Yang; Li, Guanwen; Liu, Guobin; Ritsema, Coen J.; Geissen, Violette; Xue, Sha			Effects of Microplastics on the Transport of Soil Dissolved Organic Matter in the Loess Plateau of China	ENVIRONMENTAL SCIENCE & TECHNOLOGY												Microplastics (MPs) pollution and dissolved organic matter (DOM) affect soil quality and functions. However, the effect of MPs on DOM and underlying mechanisms have not been clarified, which poses a challenge to maintaining soil health. Under environmentally relevant conditions, we evaluated the major role of polypropylene particles at four micron-level sizes (20, 200, and 500 mu m and mixed) in regulating changes in soil DOM content. We found that an increase in soil aeration by medium and high-intensity (>0.5%) MPs may reduce NH4+ leaching by accelerating soil nitrification. However, MPs have a positive effect on soil nutrient retention through the adsorption of PO43- (13.30-34.46%) and NH4+ (9.03-19.65%) and their leached dissolved organic carbon (MP-leached dissolved organic carbon, MP-DOC), thereby maintaining the dynamic balance of soil nutrients. The regulating ion (Ca2+) is also an important competitor in the MP-DOM adsorption system, and changes in its intensity are dynamically involved in the adsorption process. These findings can help predict the response of soil processes, especially nutrient cycling, to persistent anthropogenic stressors, improve risk management policies on MPs, and facilitate the protection of soil health and function, especially in future agricultural contexts.						Yang, Xiaomei/0000-0002-5199-7889; xue, sha/0000-0002-4452-8726													0013-936X	1520-5851				NOV 7	2023	57	48					20138	20147		10.1021/acs.est.3c04023	http://dx.doi.org/10.1021/acs.est.3c04023								37934470					WOS:001114429900001
J	Hasik, AZ; King, KC; Hawlena, H				Hasik, Adam Z.; King, Kayla C.; Hawlena, Hadas			Interspecific host competition and parasite virulence evolution	BIOLOGY LETTERS												Virulence, the harm to hosts caused by parasite infection, can be selected for by several ecological factors acting synergistically or antagonistically. Here, we focus on the potential for interspecific host competition to shape virulence through such a network of effects. We first summarize how host natural mortality, body mass changes, population density and community diversity affect virulence evolution. We then introduce an initial conceptual framework highlighting how these host factors, which change during host competition, may drive virulence evolution via impacts on life-history trade-offs. We argue that the multi-faceted nature of both interspecific host competition and virulence evolution still requires consideration and experimentation to disentangle contrasting mechanisms. It also necessitates a differential treatment for parasites with various transmission strategies. However, such a comprehensive approach focusing on the role of interspecific host competition is essential to understand the processes driving the evolution of virulence in a tangled bank.					Hasik, Adam/IYJ-3505-2023; Hawlena, Hadas/F-1669-2012	Hawlena, Hadas/0000-0002-0634-2920; King, Kayla/0000-0003-1393-9220; Hasik, Adam/0000-0002-4069-7186													1744-9561	1744-957X				MAY 3	2023	19	5							20220553	10.1098/rsbl.2022.0553	http://dx.doi.org/10.1098/rsbl.2022.0553								37130550					WOS:000981465400001
J	Li, Y; Wang, J; Chen, RW; Wang, EL; Wang, B; Yu, Q; Hu, Q; Pan, ZH; Pan, XB				Li, Yang; Wang, Jing; Chen, Renwei; Wang, Enli; Wang, Bin; Yu, Qiang; Hu, Qi; Pan, Zhihua; Pan, Xuebiao			Climate-smart planting for potato to balance economic return and environmental impact across China	SCIENCE OF THE TOTAL ENVIRONMENT												Potato production plays an important role in safeguarding food security in China since the central government implemented the 'Potato-as-Staple-Food' policy in 2015. However, a key challenge facing China's potato production is to realize a tradeoff between economic return and environmental impact. Effective strategies for reducing carbon emission without compromising potato yield remain to be developed. This study conducted a comprehensive assessment by integrating climate, soil, crop, and agricultural input data, crop model and life cycle impact assessment model to quantify potato yields, GHG emission amounts and intensities (GHGI), and economic benefits under the conventional planting pattern (CPP), the lowest GHG emission pattern (LEP), and the highest yield pattern (HYP) across China's potato planting regions including four sub-regions, i.e., North Single planting region (NS), Central Double planting region (CD), South Winter planting region (SW), and Southwest Mixed planting region (SWM). Averaged fresh potato yield, GHG emission amount, and GHGI under the CPP were 21.7 t ha(-1), 2815.1 kg CO(2)eq ha(-1), and 137.3 kg CO(2)eq t(-1), respectively, in China's potato planting region. Compared with the CPP, averaged GHG emission amount and GHGI under the LEP could be decreased by 48.2% and 51.5% respectively while the fresh potato yield and economic benefit could be enhanced by 8.1 % and 18.5 %, respectively. For the HYP, averaged GHG emission amount and GHGI could be decreased by 24.2 % and 39.8 % respectively while the fresh potato yield and economic benefit could be enhanced by 18.7 % and 39.6 %, respectively, compared with the CPP. Across the four potato planting regions, SW had the largest potential in reducing GHG emissions owing to a high reduction amount of nitrogen application rate. Our study demonstrates that optimizing agronomic management could reduce environmental impact without compromising economic benefit and provides a scientific method for assessing crop potential to realize the climate-smart planting.					Chen, Renwei/I-7557-2013; Wang, Bin/AFI-6568-2022	Wang, Bin/0000-0002-6422-5802													0048-9697	1879-1026				DEC 1	2022	850								158013	10.1016/j.scitotenv.2022.158013	http://dx.doi.org/10.1016/j.scitotenv.2022.158013		AUG 2022						35970467					WOS:000860511700017
J	Yu, Y; Zhang, KL; Liu, L; Ma, QH; Luo, JY				Yu, Yue; Zhang, Keli; Liu, Liang; Ma, Qianhong; Luo, Jianyong			Estimating long-term erosion and sedimentation rate on farmland using magnetic susceptibility in northeast China	SOIL & TILLAGE RESEARCH												Soil loss is a global environmental issue. Increasing amounts of attention have been paid to assessing soil erosion and its distribution on cultivated slopes using magnetic susceptibility (MS), which is a rapid, reliable, economic and nondestructive method. However, the MS technique provides incomplete estimates of soil loss. The objective of this study is to employ MS as a tracer to estimate soil loss on cultivated slopes in northeast China. A typical degraded sloping farmland area with a 40-year history of cultivation and a reference forest site were selected. The eroded and deposition regions were distinguished and the tillage homogenization model was used to predict variations in MS with erosion depth. The soil erosion depth, deposition thickness, soil loss, and soil erosion rate were calculated by matching the MS profile measured in the farmland sites to the reference forest site. The results showed that nearly 64% of the area of the selected slope had been eroded, and sediment produced by erosion had been deposited on 36% of the slope as a whole. The largest MS values occurred on the lower portion of the slope (a deposition area), whereas the smallest values occurred on the middle portion of the slope (an eroded area). The average eroded soil depth was 44.5 cm or 1.1 cm.yr(-1), and the average deposition thickness was 35.5 cm or 0.9 cm.yr(-1). The total amount of soil loss from the sampling slope was 29,338.4 t, which corresponded to a rate of soil loss of 4,630.5 t.km(-2).yr(-1) over the 40-year cultivation period. This result was similar to those obtained by previous studies conducted in the same region using other methods and techniques. Thus, soil MS was demonstrated to be a reliable tool that can be used to quantify soil erosion on cultivated slopes in northeast China.					Liu, Liang/D-1530-2011	Liu, Liang/0000-0001-5887-9597													0167-1987	1879-3444				APR	2019	187						41	49		10.1016/j.still.2018.11.011	http://dx.doi.org/10.1016/j.still.2018.11.011													WOS:000458093900005
J	Liu, C; Liu, G; Li, HR; Wang, XK; Chen, H; Dan, CX; Shen, ES; Shu, CB				Liu, Chang; Liu, Gang; Li, Hairu; Wang, Xiaokang; Chen, Hong; Dan, Chenxi; Shen, Enshuai; Shu, Chengbo			Using ground-penetrating radar to investigate the thickness of mollic epipedons developed from loessial parent material	SOIL & TILLAGE RESEARCH												The information of mollic epipedon (ME) thickness was essential for evaluation and protection of Mollisol resource. However, the traditional methods including the soil profile method, soil probes, and the drilling method, are low efficient and accurate for large area survey of soil thickness. In this study, the ground penetrating radar (GPR) was employed to detect the thickness of ME with underlying loessial parent material (LPM) along three slopes in straight, convex, and concave shapes in northeast China. The accuracy of GPR for measuring the ME thickness was verified by using excavation profile and pre-buried iron pipes. The effects of soil moisture and bulk density on soil permittivity were also investigated based on indoor experiments. The results indicated that the soil permittivity increased and decreased with the increase of bulk density and soil moisture, respectively. The relationships among soil moisture, bulk density and permittivity of both Mollisol and LPM could be described by two fitted equations, and the errors of the prediction equations was in the range of 0.32 %-5.10 %. The errors of GPR to measure the ME thickness was in the range of 3.72 %-10.64 %. The spatial distribution of the ME thickness along the three slopes varied, and the concave slope had a thicker ME than the convex and straight slope. Meanwhile, similar trends were shown that the sedimentation at the slope foot led to the thickest ME, while soil erosion at the slope shoulder and back resulted in the thinnest ME. This study could provide an efficient and accurate method to investigate soil thickness for further evaluation and protection of soil resources.					Liu, Gang/I-8858-2019	Liu, Gang/0000-0002-3444-3649; Shen, Enshuai/0000-0001-7535-0986													0167-1987	1879-3444				AUG	2021	212								105047	10.1016/j.still.2021.105047	http://dx.doi.org/10.1016/j.still.2021.105047		MAY 2021											WOS:000663673500006
J	Zhang, R; Zhao, XY; Zuo, XA; Degen, AA; Li, YL; Liu, XP; Luo, YY; Qu, H; Lian, J; Wang, RX				Zhang, Rui; Zhao, Xueyong; Zuo, Xiaoan; Degen, A. Allan; Li, Yulin; Liu, Xinping; Luo, Yayong; Qu, Hao; Lian, Jie; Wang, Ruixiong			Drought-induced shift from a carbon sink to a carbon source in the grasslands of Inner Mongolia, China	CATENA												Precipitation has an impact on both gross ecosystem productivity (GEP) and ecosystem respiration (Reco), which ultimately influences net ecosystem productivity (NEP). A positive NEP denotes an ecosystem functioning as a carbon sink; whereas, a negative NEP denotes an ecosystem functioning as a carbon source. Therefore, drought plays an important role in the carbon balance of an ecosystem. However, little is known about the point at which the ecosystem converts from a carbon sink to a carbon source in extreme droughts. Such knowledge is crucial for predicting terrestrial carbon cycling under climate change, and consequently, was the subject of this study. We imposed two types of drought treatments on desert-grassland: (1) press-drought, in which the quantity of natural precipitation was reduced by 66% from May to August; and (2) pulse-drought, in which the quantity of natural precipitation was reduced by 100% during June and July. Reco and NEP were measured and GEP was calculated and then regression analyses were employed to determine the point at which the carbon sink shifts to a carbon source. The regression equation of NEP (mu mol.m(-2).s(-1)) on Reco (mu mol.m(-2).s(-1)) took the form: NEP = 0.504 Reco - 0.086 and, consequently, when Reco equaled 0.171 mu mol.m(-2).s(-1), there was zero change in the carbon sink and GEP also equaled 0.171 mu mol.m(-2).s(-1). Below this value, the ecosystem functioned as a carbon source, whereas above this value, the ecosystem functioned as a carbon sink. Structural equation models (SEM) demonstrated that coverage, standing biomass, pH, soil water content and total soil carbon were the main driving factors on desert grassland ecosystem carbon fluxes.					Zhang, Lanyue/JNS-8209-2023; wang, yu/IUQ-6654-2023; Liu, Jie/JCP-1070-2023														0341-8162	1872-6887				DEC	2020	195								104845	10.1016/j.catena.2020.104845	http://dx.doi.org/10.1016/j.catena.2020.104845													WOS:000580366300065
J	Wang, H; Wu, YJ; An, TT; Chen, YL				Wang, Hao; Wu, Yujie; An, Tingting; Chen, Yinglong			Lateral root elongation enhances nitrogen-use efficiency in maize genotypes at the seedling stage	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE												BACKGROUND: Maize plants show great variation in root morphological response to nitrogen (N) deficit, and such alterations often determine N-use efficiency (NUE) plants. This study assessed genotypic variation in root morphology and NUE in selected 20 maize genotypes with contrasting root system size grown in a semi-hydroponic phenotyping system for 38 days under control (4 mmol L-1 NO3-) and low N (LN) (40 mu mol L-1) for 38 days after transplanting. RESULTS: Maize genotypes exhibited different responses to LN stress in each of the 28 measured shoot and root traits. The 20 genotypes were assigned into one of the three groups: N-efficient (eight genotypes), medium (four genotypes), and N-inefficient (eight genotypes), based on shoot dry weight ratio (the ratio of shoot dry weight at LN and control) +/- one standard error. In response to LN stress, the N-inefficient genotypes had significant reduction in biomass production by similar to 58% in shoots and similar to 64% in roots, while the N-efficient genotypes maintained their biomass. Under LN supply N-efficient genotypes showed a plasticity response that would result in both sparse lateral branching and increased root elongation as a whole or at each growth strata, and N efficiency positively correlated with lateral or axial root elongation and root elongation at different depths. CONCLUTSION: The total lateral root length was the main contributor to the improved N foraging and utilization in maize under LN conditions, followed by axial root length. Total lateral root length can be considered in breeding programs for producing maize cultivars with high NUE at the early seedling stage. (C) 2022 The Authors. Journal of The Science of Food and Agriculture published by John Wiley & Sons Ltd on behalf of Society of Chemical Industry.					Chen, Yinglong/D-2104-2011	Chen, Yinglong/0000-0003-0798-8683													0022-5142	1097-0010				SEP	2022	102	12					5389	5398		10.1002/jsfa.11892	http://dx.doi.org/10.1002/jsfa.11892		APR 2022						35332536					WOS:000780759300001
J	Sun, XQ; She, DL; Wang, HD; Fei, YH; Gao, L				Sun, Xiaoqin; She, Dongli; Wang, Hongde; Fei, Yuanhang; Gao, Lei			Modelling soil hydraulic properties with an improved pore-solid fractal (PSF) model through image analysis	EUROPEAN JOURNAL OF SOIL SCIENCE												Soil hydraulic properties are important for studying Earth science. The pore-solid fractal (PSF) model, combined with a critical path analysis from percolation theory, seems to be more promising in the modelling of soil hydraulic properties. The accuracy of the PSF model depends on the accurate acquisition of fractal dimensions, which requires the combination of micro-CT scanning and image analysis technology. In addition, there is a changepoint in soil water movement due to the coexistence of soil micro- and macromorphology. Determining the changepoint and using different fractal dimensions to predict hydraulic properties on different sides of the changepoint can further improve the accuracy of the PSF model. Therefore, in this study, we tested the changepoint in soil water movement and adopted an improved PSF model to predict hydraulic parameters in saline soil based on image analysis. The results showed that the two-sample t-test could identify the changepoint accurately. There was only one changepoint in coastal saline soil when predicting hydraulic properties. Micro-CT scanning and image analysis can obtain fractal dimensions more accurately and quickly. The coefficients of determination of all treatments were above 0.9. The improved PSF model was more accurate than the previous model in predicting soil hydraulic properties. A comparison of goodness-of-fit criteria showed that it is better to adopt the geometrical mean error ratio (GMER) and geometrical standard deviation error ratio (GSDER) as the judgement standard. Due to the anisotropy of soil, the improved PSF model demonstrated a higher accuracy in predicting water content than hydraulic conductivity. The hydraulic conductivity prediction accuracy was negatively correlated with the degree of anisotropy (DA) parameter, and the improved model was more suitable for soils with weak anisotropy. Our research can provide a simple and accurate method for parameter calculation of the PSF model to predict soil hydraulic properties more accurately. Highlights The two-sample t-test can find the changepoint accurately in the process of soil drying. Micro-CT scanning and image analysis can calculate fractal dimension more accurately. The improved PSF model is more accurate when predicting soil hydraulic properties. Anisotropy is an important factor that restricts the prediction accuracy of PSF model.						She, Dongli/0000-0002-0612-4325													1351-0754	1365-2389				JAN	2022	73	1								10.1111/ejss.13156	http://dx.doi.org/10.1111/ejss.13156		AUG 2021											WOS:000684428600001
J	Zhou, LF; Feng, H				Zhou, Lifeng; Feng, Hao			Plastic film mulching stimulates brace root emergence and soil nutrient absorption of maize in an arid environment	JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE												BACKGROUND Root-shoot ratio plays an important role in mulching effects on increases in maize kernel dry weight and grain yield. RESULTS We examined the effects of plastic film mulching with fertigation on soil nitrate, soil Olsen-P, aboveground and belowground growth, grain filling, and yield of maize. The 2-year research was conducted in a field with a subsoil sand layer (FSS) and in a field without a subsoil sand layer (FNS) in the Hetao Irrigation District, northwest China. Treatments included two levels of plastic film mulching (FM, fully mulched; PM, partially mulched with a cover ratio of 60%), and a non-mulched (NM) control. Mulching methods significantly increased soil NO3-N concentrations (SNCs) in the main root zone in FSS, but not in FNS. Mulching significantly increased root length density in the 0-40 cm soil layer. Mulching increased brace roots emergence by 20.2% under full, and by 9.9% under partial mulching, accelerating soil phosphorus use in the surface soil layer. Mulching increased grain yield in spring maize via enhancing base stem diameter, leaf area, and relative chlorophyll content, decreased the ratio of surface root area to leaf area, and improved kernel dry weight increase. CONCLUSIONS A high proportion of base fertilizer to total fertilizer input resulted in nutrient deficiency during reproductive stage in fertigated maize, therefore, applying a portion of base fertilizer after the maize elongation stage is recommended for a further yield increase of mulched fertigated maize. (c) 2019 Society of Chemical Industry						zhou, lifeng/0000-0002-8378-0772													0022-5142	1097-0010				JAN 30	2020	100	2					540	550		10.1002/jsfa.10036	http://dx.doi.org/10.1002/jsfa.10036		NOV 2019						31523826					WOS:000496512300001
J	Jeberson, MS; Parihar, AK; Shashidhar, KS; Dev, J; Dar, SA; Gupta, S				Jeberson, M. S.; Parihar, A. K.; Shashidhar, K. S.; Dev, J.; Dar, S. A.; Gupta, S.			Identification of suitable mungbean genotypes for hilly terrains of India using GGE and AMMI biplot approaches	JOURNAL OF ENVIRONMENTAL BIOLOGY												Aim: The present investigation was conducted to approximate the magnitude of genotype x environment interaction effects in mungbean crop and to identify suitable genotypes for northern hilly terrain of India. Methodology: Thirty one promising mungbean genotypes were evaluated in three diverse environments, viz., Srinagar, Berthin and Imphal of northern hilly terrains of India. The individual genotype was planted in 5 rows of 4m length in 3 replications in randomized block design. The statistical analysis was done for Additive Main effect and Multiplicative Interaction (AMMI) and genotype main effect plus genotype-by-environment interaction (GGE) biplots analysis. Results: ANOVA devised that the genotypes, environment and genotype x environment interactions were significant for grain yield. The first two principal components, PC1 and PC2 described 73.65 and 26.35 percent variations, respectively, of total variation. According to AMMI I, the genotypes such as Pant M 6, RMG 1092, TMB 134, CoGG 13-19, KM 2349, DGG-8, TRCM 87-6-2-1, KM 2241 and MDGGv-16 were highly stable genotypes. GGE biplot analysis revealed that Pant M 6 and TMB 134 as winning genotypes for Berthin while NMK 15-12 and MDGGV-16 were the best genotypes for Srinagar. The genotypes IPM 14-7 and GAM 5 were found best for Imphal. Overall, high yield and most stable genotype was DGG-8 for northern hilly terrains of India. Interpretation: GGE biplot and AMMI approach could be instrumental in appraising the genotypes performance in multi-environments/locations testing for efficient selection of the stable genotypes.					Parihar, Ashok/GWU-5443-2022	Jeberson, Samuel/0000-0001-9341-2589													0254-8704					NOV	2019	40	6					1188	1195		10.22438/jeb/40/6/MRN-974	http://dx.doi.org/10.22438/jeb/40/6/MRN-974													WOS:000500375500009
J	Lemma, H; Nyssen, J; Frankl, A; Poesen, J; Adgo, E; Billi, P				Lemma, Hanibal; Nyssen, Jan; Frankl, Amaury; Poesen, Jean; Adgo, Enyew; Billi, Paolo			Bedload transport measurements in the Gilgel Abay River, Lake Tana Basin, Ethiopia	JOURNAL OF HYDROLOGY												Little is known about the contribution of bedload flux to the total sediment load exported from tropical sand-bed rivers. Yet, predicting bedload transport rates contributes to better river management, more appropriate river engineering works design, accurate knowledge of sediment delivery rates, which greatly benefits sediment related water resources management. Therefore, bedload, suspended load and runoff discharge were measured at the lower Gilgel Abay River in the Blue Nile catchment of Ethiopia. Catchment area is 3887 km(2), average stream discharge in the rainy season 315 (+/- 164) m(3) s(-1), and the stream surface gradient at the sampling station 0.0007 m m(-1). A standard Helley-Smith (U.S. BL-84) cable-suspended sampler was used to take 315 samples to measure bedload fluxes for the 2017 rainy season. The bedload predominantly comprises well to moderately well sorted, medium-sized sand (250-500 mu m) with a symmetric and leptokurtic distribution. The mean daily observed bedload discharge varies from 0.7 to 427.5 Mg d(-1) with an average rate of 175.1 Mg d(-1). Field observations also show that the bedload dynamics become larger near the river banks and decrease towards the middle of the river section due to the presence of a central bridge pier. The average suspended sediment load ranges from 247 to 220,028 Mg d(-1) and dominates the total sediment yield ( > 94.6%). The bedload accounts for only 0.1 to 5.4% of the total sediment load. The area-specific bedload and suspended load are also 0.6 and 22 Mg ha(-1) yr(-1) respectively. The elongated planform growth of the Gilgel Abay River delta in Lake Tana is also in line with the predominance of very fine, suspended load in the sediment transport of this river, in addition to limited alongshore drifting given the low waves of Tana lake. Among the tested bedload prediction criteria, the stream-power based equations of Martin and modified Bagnold performed better. Yet, the bedload prediction performance of simple power regression equations based on runoff discharge and excess unit stream power parameters provided the best agreement with the observed bedload data (Adj. R-2 0.82-0.87). Finally, this study provides plausible estimates of bedload fluxes that are within predicted ranges reported for sand-bed rivers in Africa and other tropical regions.					Lemma, Hanibal/S-8364-2019; Billi, Paolo/AAH-6039-2020; Nyssen, Jan/B-8280-2009; frankl, amaury/J-5908-2012	Lemma, Hanibal/0000-0001-8010-3103; Billi, Paolo/0000-0001-7802-5150; Nyssen, Jan/0000-0002-2666-3860; frankl, amaury/0000-0002-1685-2780; POESEN, Jean/0000-0001-6218-8967													0022-1694	1879-2707				OCT	2019	577								123968	10.1016/j.jhydrol.2019.123968	http://dx.doi.org/10.1016/j.jhydrol.2019.123968													WOS:000488304300055
J	Zhang, JY; Ai, ZM; Xu, HW; Liu, HF; Wang, GL; Deng, L; Liu, GB; Xue, S				Zhang, Jiaoyang; Ai, Zemin; Xu, Hongwei; Liu, Hongfei; Wang, Guoliang; Deng, Lei; Liu, Guobin; Xue, Sha			Plant-microbial feedback in secondary succession of semiarid grasslands	SCIENCE OF THE TOTAL ENVIRONMENT												Plant-soil feedback (PSF) is an important driver of plant community dynamics. The role of plant species in PSF has been emphasized for secondary succession processes; however, microbial responses to PSF and the underly-ingmechanisms responsible for their effects on plant succession remain poorly understood, particularly in semiarid grassland ecosystems. Here, we conducted a greenhouse experiment using soil collected from early-, mid-, and late-successional plant communities to measure net pairwise PSF for species grown under monoculture. Soils conditioned by pre-successional species had a positive feedback effect on subsequent plant species, whereas soil conditioned by subsequent plant species had a negative feedback effect on pre-successional species. The feedback effect of plants from different successional stages on soil bacterial and fungal communities was mainly positive. However, the bacterial genera in the soil conditioned by early- and mid-successional species and fungal classes in the soil conditioned by early- successional species had a negative feedback effect on late-successional species. Thus, the effects of soil fungal and bacterial communities on species in other successional stages varied with taxonomic level. Our results provide insight into the manner in which soilmicrobial communities influence PSF responses during secondary succession processes. (C) 2020 Elsevier B.V. All rights reserved.					LI, Xiang/JBJ-8387-2023; yang, rui/JHI-3328-2023; Li, Wei/JLL-4365-2023; deng, lei/M-1340-2014	Xu, Hongwei/0000-0002-3628-3378; Wang, Guoliang/0000-0003-4880-0333													0048-9697	1879-1026				MAR 15	2021	760								143389	10.1016/j.scitotenv.2020.143389	http://dx.doi.org/10.1016/j.scitotenv.2020.143389		JAN 2021						33190882					WOS:000607779400055
