PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Bin M; Bao, YM; Ma, BL; McLaughlin, NB; Li, M; Liu, JH				Bin Ma; Bao, Yangmei; Ma, Baoluo; McLaughlin, Neil B.; Li, Ming; Liu, Jinghui			Residual Effect of Bentonite-Humic Acid Amendment on Soil Health and Crop Performance 4-5 Years after Initial Application in a Dryland Ecosystem	AGRONOMY-BASEL												Degraded soils (including salinized, eroded, and low organic matter) resulting from natural and human effects are universal in arid and semi-arid regions all over the world. Bentonite and humic acid (BHA) are increasingly being tested to remediate these degraded lands, with potential benefits on crop production and soil health. A field study was conducted to quantify the effects of BHA application at six rates (0, 6, 12, 18, 24, and 30 Mg ha(-1)) on (i) dynamic changes in soil properties and (ii) oat crop productivity parameters in a dryland farming ecosystem. The specific objective of this paper was to determine the residual effects four to five years after a one-time BHA application on soil health and crop performance. The findings demonstrated that with the increasing rates of one-time BHA application, soil profile water storage displayed a piecewise linear plus plateau increase, whereas soil electrical conductivity, pH, and bulk density were all reduced significantly (p < 0.05) in the 0-20 cm and 20-60 cm layers. The improved soil environments gave rise to an increased activity of soil enzymes urease, invertase, and catalase that, respectively, reached peak values of 97%, 37%, and 32% of the control at the rates of 18 to 24 Mg BHA ha(-1). In turn, this boosted soil nutrient turnover, leading to a 40% higher soil available P. Compared with the control treatment, application of BHA at the estimated optimum rate (roughly 24 Mg ha(-1)) increased grain yield by 20%, protein yield by 62%, water use efficiency by 41%, and partial factor productivity of N by 20%. The results of this study indicated for the first time that a one-time BHA application would be a new and effective strategy to combat land degradation and drought, and promote a sustainable soil micro-ecological environment in dryland agroecosystems under a varying climate scenario.					liu, jinghui/IAP-8628-2023	Ma, Baoluo/0000-0002-8328-9481; Ma, Bin/0000-0003-3326-2317														2073-4395				APR	2022	12	4							853	10.3390/agronomy12040853	http://dx.doi.org/10.3390/agronomy12040853													WOS:000786224400001
J	Manhaes, AP; Mazzochini, GG; Marinho, F; Ganade, G; Carvalho, AR				Manhaes, Adriana Pellegrini; Mazzochini, Guilherme Gerhardt; Marinho, Felipe; Ganade, Gislene; Carvalho, Adriana Rosa			Loss of plant cover mediates the negative effect of anthropogenic disturbance on the multifunctionality of a dryland	APPLIED VEGETATION SCIENCE												Aims Anthropogenic disturbances due to human economic activities may affect ecosystem services, which are the benefits provided by the ecosystem properties, such as soil water content and soil fertility. Also, these disturbances affect plant community biodiversity and cover, which are also known to affect multiple ecosystem properties. However, the strength of the relative effects of the disturbance itself and of the effect that is mediated by changes in the plant community is still unclear. Questions We evaluated the relative direct and indirect effects (mediated by changes in the plant community) of the anthropogenic disturbances on ecosystem multifunctionality. Location Dry forests within the Sustainable Development Reserve Ponta do Tubarao, northeastern Brazil. Methods We measured standing biomass, litter mass, soil fertility and soil water content in 52 vegetation plots along a gradient of anthropogenic disturbance. Also, we measured woody plant cover and species' functional traits to characterize the plant community functional structure. We measured livestock grazing, selective logging and past clear-cuts as proxies of anthropogenic disturbance to create an index that characterizes the additive effect of these human activities. By building a theoretical model using the structural equation modelling approach, we investigated how the plant community changes in cover and biodiversity due to anthropogenic disturbances mediate changes in ecosystem properties. Results Our results show that anthropogenic disturbances had negative effects on ecosystem properties. Plant cover loss caused by anthropogenic disturbances was the major determinant of the negative effect of disturbances. The functional structure of the plant community had a weak effect on these properties. Conclusions By assessing the effect of human activities on multifunctionality, we found a stronger negative effect of anthropogenic disturbances when compared to its effect on single ecosystem properties. The recovery of plant cover should be a major focus of projects aiming to restore and maintain the multifunctionality of this dryland.					Manhães, Adriana/AAP-7773-2021; Ganade, Gislene/F-4863-2016; Mazzochini, Guilherme Gerhardt/D-1077-2017	Manhães, Adriana/0000-0001-6289-8520; Ganade, Gislene/0000-0002-9291-1025; Mazzochini, Guilherme Gerhardt/0000-0002-6932-8544; Marinho, Felipe/0000-0002-6262-4113; Carvalho, Adriana Rosa/0000-0003-4762-1712													1402-2001	1654-109X				JAN	2022	25	1							e12636	10.1111/avsc.12636	http://dx.doi.org/10.1111/avsc.12636													WOS:000774733000002
J	Rane, J; Babar, R; Kumar, M; Kumar, PS; Singh, Y; Nangare, DD; Wakchaure, GC; Minhas, PS				Rane, Jagadish; Babar, Rohit; Kumar, Mahesh; Kumar, P. Suresh; Singh, Yogeshwar; Nangare, Dhananjay D.; Wakchaure, Goraksha C.; Minhas, Paramjeet Singh			Desiccation tolerance of Photosystem II in dryland fruit crops	SCIENTIA HORTICULTURAE												Dryland fruit crops are highly prone to stresses caused by depleting soil moisture coupled with high ambient temperatures, particularly during summers. This is more conspicuous and seldom deleterious during droughts, which recur periodically. However, some of the crops sustain and recover their growth after the drought. Since desiccation of leaf is one of the consequences of depleting soil moisture and high temperature, we predicted that those crops that can maintain their photosynthetic efficiency during such stresses could outperform others. We hypothesised that the variation exists in the sensitivity of Photo system II (PS-II) component of the photosynthesis system among the dry land fruit crops. A series of experiments were conducted for assessing the desiccation responses of leaves of six fruit crops by employing chlorophyll fluorescence imaging, which reveals PS-II efficiency. As expected, there was a drastic reduction in the maximum quantum efficiency of PS-II (QYmax) of leaves of all the fruit crops with the decrease in tissue water content. However, there were significant differences among the crops in their responses to the desiccation of leaves. The PS-II tolerance to tissue dehydration observed in karonda (Carissa carandas L) and sweet orange (Citrus sinensis),was higher than that of mango (Mangifera indica L) and grape (Vitis vinifera L). This study reveals the method to assess the sensitivity of fruit crops to desiccation, which can be useful in water management, and in assessing the efficacy of novel chemicals for alleviating abiotic stresses.					Rane, Jagadish/I-5801-2013; Paramasivam, suresh kumar/ABD-4215-2021	Paramasivam, suresh kumar/0000-0002-3090-6888; Kumar, Mahesh/0000-0002-9087-9156													0304-4238	1879-1018				OCT 15	2021	288								110295	10.1016/j.scienta.2021.110295	http://dx.doi.org/10.1016/j.scienta.2021.110295		JUN 2021											WOS:000681068000003
J	Dashti, H; Poley, A; Glenn, NE; Ilangakoon, N; Spaete, L; Roberts, D; Enterkine, J; Flores, AN; Ustin, SL; Mitchell, JJ				Dashti, Hamid; Poley, Andrew; Glenn, Nancy E.; Ilangakoon, Nayani; Spaete, Lucas; Roberts, Dar; Enterkine, Josh; Flores, Alejandro N.; Ustin, Susan L.; Mitchell, Jessica J.			Regional Scale Dryland Vegetation Classification with an Integrated Lidar-Hyperspectral Approach	REMOTE SENSING												The sparse canopy cover and large contribution of bright background soil, along with the heterogeneous vegetation types in close proximity, are common challenges for mapping dryland vegetation with remote sensing. Consequently, the results of a single classification algorithm or one type of sensor to characterize dryland vegetation typically show low accuracy and lack robustness. In our study, we improved classification accuracy in a semi-arid ecosystem based on the use of vegetation optical (hyperspectral) and structural (lidar) information combined with the environmental characteristics of the landscape. To accomplish this goal, we used both spectral angle mapper (SAM) and multiple endmember spectral mixture analysis (MESMA) for optical vegetation classification. Lidar-derived maximum vegetation height and delineated riparian zones were then used to modify the optical classification. Incorporating the lidar information into the classification scheme increased the overall accuracy from 60% to 89%. Canopy structure can have a strong influence on spectral variability and the lidar provided complementary information for SAM's sensitivity to shape but not magnitude of the spectra. Similar approaches to map large regions of drylands with low uncertainty may be readily implemented with unmixing algorithms applied to upcoming space-based imaging spectroscopy and lidar. This study advances our understanding of the nuances associated with mapping xeric and mesic regions, and highlights the importance of incorporating complementary algorithms and sensors to accurately characterize the heterogeneity of dryland ecosystems.					Doyle, Susan L./HMO-4879-2023; Flores, Alejandro/D-4332-2013; Glenn, Nancy/B-4491-2014	Doyle, Susan L./0000-0001-8551-0461; Flores, Alejandro/0000-0002-7240-9265; Ilangakoon, Nayani/0000-0002-6607-0605; Enterkine, Joshua/0000-0001-6956-3619; Mitchell, Jessica/0000-0002-3126-010X; Poley, Andrew/0000-0002-1937-9327; Glenn, Nancy/0000-0003-2124-7654; Dashti, Hamid/0000-0001-9397-3458														2072-4292				SEP	2019	11	18							2141	10.3390/rs11182141	http://dx.doi.org/10.3390/rs11182141													WOS:000489101500071
J	Kang, WP; Kang, S; Liu, SL; Han, Y				Kang, Wenping; Kang, Sinkyu; Liu, Shulin; Han, Youngji			Assessing the degree of land degradation and rehabilitation in the Northeast Asia dryland region using net primary productivity and water use efficiency	LAND DEGRADATION & DEVELOPMENT												Changes in vegetation productivity and species composition have been used as conventional indicators of land degradation and rehabilitation assessments. The two biophysical parameters vary nonlinearly during land change process with various time lags, which provide, as a whole, a useful framework to diagnose degree of land degradation and rehabilitation. In this study, the net primary productivity (NPP) and water use efficiency (WUE), which are the proxies of vegetation productivity and eco-physiological properties related to species composition, were combined to develop an eco-physiological framework to assess the degree of land degradation in the Northeast-Asia dryland regions (NADR) from 1982 to 2012. Results from long-term trends analysis showed early, middle or late degradation stages occurred in northern grassland and central barren or sparsely vegetated regions, respectively, while the rehabilitation prevailed in eastern croplands and forest, southern, and western grassland. In contrast, short-term trend analysis illustrated the recent rehabilitation in mid-eastern Mongolia and Loess Plateau, which was unseen in long-term trend analysis. The spatial patterns and temporal changes of land degradation and rehabilitation could be explained partly by either or both natural and anthropogenic factors. Long-term drying and warming might induce land degradation in northern and central NADR, respectively, while the recovery projects and wetting conditions after 2000s promoted the land rehabilitation in Loess Plateau and mid-eastern Mongolia. Here, our NPP-WUE framework may contribute further conceptual development and rapid assessments on land degradation and rehabilitation in wide geographic regions.					LIU, Shulin/ABG-9784-2021	Kang, Sinkyu/0000-0003-2679-4577													1085-3278	1099-145X				APR 30	2020	31	7					816	827		10.1002/ldr.3506	http://dx.doi.org/10.1002/ldr.3506		DEC 2019											WOS:000502287800001
J	Ousmane, BI; Nazoumou, Y; Favreau, G; Babaye, MSA; Mahaman, RA; Boucher, M; Issoufa, I; Lawson, FMA; Vouillamoz, JM; Legchenko, A; Taylor, RG				Ousmane, Boukari Issoufou; Nazoumou, Yahaya; Favreau, Guillaume; Babaye, Maman Sani Abdou; Mahaman, Rabilou Abdou; Boucher, Marie; Issoufa, Ibrahim; Lawson, Fabrice M. A.; Vouillamoz, Jean -Michel; Legchenko, Anatoly; Taylor, Richard G.			Changes in aquifer properties along a seasonal river channel of the Niger Basin: Identifying groundwater recharge pathways in a dryland environment	JOURNAL OF AFRICAN EARTH SCIENCES												In drylands of tropical Africa, groundwater plays a fundamental role in alleviating food insecurity and adapting to the effects of climate change. Substantial uncertainty persists in the renewability of groundwater resources in drylands and recharge pathways through the surface geology. Here we characterize the architecture and hydrogeological properties of alluvium and underlying sandstone and crystalline basement rocks along the ephemeral River Goulbi de Maradi in the Iullemmeden Basin of Niger using Magnetic Resonance Soundings (MRS), Time-Domain Electromagnetic (TDEM) soundings, and borehole lithological data. Considerable varia-tions in lithological facies and hydrophysical properties are found along a series of 5 transects perpendicular to the seasonal/ephemeral river channel and adjacent plateaux of the Continental Hamadien (CH) sandstone. The CH aquifer comprises a pebbly sand facies upstream and sandstone clay facies downstream with Farak-type sandstones located at the base of the two facies. Consistent with these variations in facies, the geophysical pa-rameters decrease from 19%, 390 ms, and 800 omega m upstream to 3%, 160 ms, and 10 omega m downstream, respectively for effective porosity, relaxation time, and resistivity. The transmissivity and specific yield estimated from the decline of MRS longitudinally also vary from upstream to downstream. The combined use of surface geophysics constrained by lithological borehole logs provides vital insight into groundwater replenishment in this dryland environment.					Favreau, guillaume/A-7573-2008; Nazoumou, Yahaya/JNS-5863-2023	Favreau, guillaume/0000-0001-7358-9301; Nazoumou, Yahaya/0000-0003-3015-7650													1464-343X	1879-1956				JAN	2023	197								104742	10.1016/j.jafrearsci.2022.104742	http://dx.doi.org/10.1016/j.jafrearsci.2022.104742		OCT 2022											WOS:000888072000001
J	Liu, L; Zhang, XY; Xu, W; Liu, XJ; Li, Y; Wei, J; Wang, Z; Lu, XH				Liu, Lei; Zhang, Xiuying; Xu, Wen; Liu, Xuejun; Li, Yi; Wei, Jing; Wang, Zhen; Lu, Xuehe			Ammonia volatilization as the major nitrogen loss pathway in dryland agro-ecosystems	ENVIRONMENTAL POLLUTION												The losses of excessive reactive nitrogen (N) from agricultural production pose detrimental impacts on water, air and land. However, N budgets of agroecosystems are still poorly quantified, presenting a barrier to understand the N turnover in agriculture. Agricultural ammonia (NH3) volatilization has been recognized as a crucial contribution to the pollution of fine particulate matters over China through reacting with acid gases. Building on these challenges, the first national-scale model analysis was constructed on the N budgets to gain an overall insight into the current status of N flows in Chinese dryland systems towards sustainable N management. Total inputs of soil N in Chinese dryland soils were estimated at 121 kg N ha(-1) in 2010, considering all pathways including N manure, fertilizer, atmospheric deposition and litter from crop residues. Atmospheric N deposition accounted for 25% of N fertilizer plus N manure in Chinese dryland soils, suggesting that N deposition could not be ignored when estimating total N inputs to Chinese dryland soils. The highest ratio of NH3 volatilization to total N outputs was found at 43 kg N ha(-1) (similar to 21%) in Northern China, followed by 41 kg N ha(-1) (similar to 20%) in Sichuan Basin and 25 kg N ha(-1) (similar to 26%) in Northeastern China. The modeling results indicated that, if a 20% decrease in N fertilizer plus N manure was achieved, it would lead to a 24% (7-49%) reduction in NH3 volatilization. Substantial reductions of NH 3 volatilization would also be achieved by making an improvement in changing management practices (controlled release fertilizer and full irrigation). The results would give an overall insight into N budgets in Chinese dryland soils. The constructed N budgets assisted with understanding agricultural N flows and NH3 pollution, and evaluated the impacts of human activities on N cycle towards a precise way to regulate agricultural management. (C) 2020 Elsevier Ltd. All rights reserved.					Li, jiaqi/JOZ-6395-2023; LI, Xiang/JBJ-8387-2023; Wei, Jing/L-5459-2017; Zhang, Yun/JCN-7026-2023; Liu, Xuejun/AAA-7412-2022; wei, jing/GXA-1455-2022; Liu, Lei/HPC-9852-2023	Wei, Jing/0000-0002-8803-7056; tester22, sciencv/0000-0002-2791-7842; Wang, Zhen/0000-0002-3640-8951													0269-7491	1873-6424				OCT	2020	265	PT A	A						114862	10.1016/j.envpol.2020.114862	http://dx.doi.org/10.1016/j.envpol.2020.114862								32497822					WOS:000558886200019
J	Dacal, M; García-Palacios, P; Asensio, S; Cano-Díaz, C; Gozalo, B; Ochoa, V; Maestre, FT				Dacal, Marina; Garcia-Palacios, Pablo; Asensio, Sergio; Cano-Diaz, Concha; Gozalo, Beatriz; Ochoa, Victoria; Maestre, Fernando T.			Contrasting mechanisms underlie short- and longer-term soil respiration responses to experimental warming in a dryland ecosystem	GLOBAL CHANGE BIOLOGY												Soil carbon losses to the atmosphere through soil respiration are expected to rise with ongoing temperature increases, but available evidence from mesic biomes suggests that such response disappears after a few years of experimental warming. However, there is lack of empirical basis for these temporal dynamics in soil respiration responses, and for the mechanisms underlying them, in drylands, which collectively form the largest biome on Earth and store 32% of the global soil organic carbon pool. We coupled data from a 10 year warming experiment in a biocrust-dominated dryland ecosystem with laboratory incubations to confront 0-2 years (short-term hereafter) versus 8-10 years (longer-term hereafter) soil respiration responses to warming. Our results showed that increased soil respiration rates with short-term warming observed in areas with high biocrust cover returned to control levels in the longer-term. Warming-induced increases in soil temperature were the main drivers of the short-term soil respiration responses, whereas longer-term soil respiration responses to warming were primarily driven by thermal acclimation and warming-induced reductions in biocrust cover. Our results highlight the importance of evaluating short- and longer-term soil respiration responses to warming as a mean to reduce the uncertainty in predicting the soil carbon-climate feedback in drylands.					Maestre, Fernando T./A-6825-2008; Cano-Díaz, Concha/AAD-1034-2022; Garcia-Palacios, Pablo/K-7567-2014	Maestre, Fernando T./0000-0002-7434-4856; Cano-Díaz, Concha/0000-0001-6948-6553; Dacal, Marina/0000-0002-1321-9373; Asensio, Sergio/0000-0003-4376-2964; Garcia-Palacios, Pablo/0000-0002-6367-4761													1354-1013	1365-2486				SEP	2020	26	9					5254	5266		10.1111/gcb.15209	http://dx.doi.org/10.1111/gcb.15209		JUL 2020						32510698					WOS:000545580200001
J	DeCarlo, KF; Caylor, KK				DeCarlo, Keita F.; Caylor, Kelly K.			Biophysical effects on soil crack morphology in a faunally active dryland vertisol	GEODERMA												Faunal behavior in dryland ecosystems may physically influence swelling soil hydrologic and pedologic processes due to its contributions to soil crack formation. In order to provide a physical link between this faunal activity and pedological processes, we use a resin visualization technique and X-ray imaging to characterize the biomechanical influences of biocompaction (mega/meso-herbivores) and bioturbation (termites) on 3D crack morphology and topology in a faunally active dryland vertisol system. Results show increased soil cracking intensity due to faunal influence. However, this increased cracking diverged by faunal influence: bioturbation creates "surficial" (shallow, extensive) crack networks while biocompaction creates "systematic" (deep, narrow) crack networks, compared to a reference soil. Biocompacted soils also exhibit a memory of past wetting and drying events via vertically layered crack morphologies. Despite differences in these crack magnitudes between the faunal influences, crack structures show morphological and topological similarity as a topological network. These persistent differences in field crack systems may potentially create convectively-driven "hotspots" of enhanced water and carbon gas transport in dryland ecosystems as a result of crack formation, highlighting the importance of considering fracture behavior in both an ecological, atmospheric, and pedologic context.					Caylor, Kelly/ABF-2818-2020	Caylor, Kelly/0000-0002-6466-6448													0016-7061	1872-6259				JAN 15	2019	334						134	145		10.1016/j.geoderma.2018.07.042	http://dx.doi.org/10.1016/j.geoderma.2018.07.042													WOS:000447116100016
J	Wei, YP; Wu, SL; Jiang, C; Feng, XM				Wei, Yongping; Wu, Shuanglei; Jiang, Chong; Feng, Xiaoming			Managing supply and demand of ecosystem services in dryland catchments	CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY												The abilities of global ecosystems to produce services are declining; while the demands for these services are rapidly increasing. However, there is limited understanding of mismatches between supply and demand of ecosystem services (ESs), which has serious implications for both human wellbeing and environmental sustainability, particularly in drylands. This paper provides three perspectives: (1) an understanding of ESs in dryland catchments from a systemic process perspective; (2) an understanding of ESs in dryland catchments from a spatial management perspective; and (3) an understanding of mismatches between ecosystem service supply (ESS) and ecosystem service demand (ESD) from a long timeframe perspective. We then propose a driver-based framework for managing the mismatches between ESS and ESD. It is expected that applying these perspectives and the framework in an integrated way can assist in addressing ES mismatches to achieve ecological security and sustainable development of the socio-economy in drylands.					Feng, Xiaoming/C-6509-2018; Wu, Shuanglei/N-7017-2018	Wu, Shuanglei/0000-0002-0587-9267													1877-3435	1877-3443				FEB	2021	48						10	16		10.1016/j.cosust.2020.08.007	http://dx.doi.org/10.1016/j.cosust.2020.08.007													WOS:000632646500003
J	Liu, B; Wei, H; Shen, WS; Smith, H; Correll, JC				Liu, Bo; Wei, Hsinho; Shen, Weishou; Smith, Hosanna; Correll, James C.			Long-term effects of dryland and irrigation production systems on soil Fusarium communities in wheat	CANADIAN JOURNAL OF PLANT PATHOLOGY												Characterization and quantification of Fusarium communities and other microorganisms are crucial for understanding Fusarium ecology and management of root diseases of wheat. Fusarium communities in soils and on wheat roots from 12 Nebraska farms under dryland, and irrigated production systems were investigated using dilution plating assays, denaturing gradient gel electrophoresis (DGGE), and subsequent DNA sequence analysis. Results showed that the population densities of Fusarium in soils were significantly higher under dryland than irrigated production systems, and Pythium, Trichoderma, and Pseudomonas spp. in soils and on wheat roots were significantly lower in dryland systems. However, colonization of Fusarium spp. on the root surface, Shannon diversity indices and richness of Fusarium spp. in soils were generally higher in soils under dryland than irrigation systems based on the soils from 12 farms. Also, Shannon diversity indices and richness of Fusarium spp. in soils were significantly higher in soils under non-irrigated compared to adjacent irrigated centre-pivot field. Canonical correspondence analysis (CCA) showed that soil Fusarium communities generally formed two groups with overlap based on dryland and irrigation systems with 12 farm samplings, whereas the Fusarium communities formed two distinct groups in soils under irrigated and non-irrigated section of the centre pivot field. Moreover, dryland and irrigation systems affected several soil chemical properties. In general, soils under long-term irrigation tend to reduce populations and diversities of Fusarium spp. and increase populations and diversities of Pythium spp. compared with dryland systems.					Shen, Weishou/GWZ-1509-2022														0706-0661	1715-2992				OCT 2	2019	41	4					585	596		10.1080/07060661.2019.1620862	http://dx.doi.org/10.1080/07060661.2019.1620862		JUN 2019											WOS:000473898700001
J	Sandi, SG; Rodriguez, JF; Saintilan, N; Wen, L; Kuczera, G; Riccardi, G; Saco, PM				Sandi, Steven G.; Rodriguez, Jose F.; Saintilan, Neil; Wen, Li; Kuczera, George; Riccardi, Gerardo; Saco, Patricia M.			Resilience to drought of dryland wetlands threatened by climate change	SCIENTIFIC REPORTS												Dryland wetlands are resilient ecosystems that can adapt to extreme periodic drought-flood episodes. Climate change projections show increased drought severity in drylands that could compromise wetland resilience and reduce important habitat services. These recognized risks have been difficult to evaluate due to our limited capacity to establish comprehensive relationships between flood-drought episodes and vegetation responses at the relevant spatiotemporal scales. We address this issue by integrating detailed spatiotemporal flood-drought simulations with remotely sensed vegetation responses to water regimes in a dryland wetland known for its highly variable inundation. We show that a combination of drought tolerance and dormancy strategies allow wetland vegetation to recover after droughts and recolonize areas invaded by terrestrial species. However, climate change scenarios show widespread degradation during drought and limited recovery after floods. Importantly, the combination of degradation extent and increase in drought duration is critical for the habitat services wetland systems provide for waterbirds and fish.					Sandi, Steven/R-6663-2019	Sandi, Steven/0000-0001-5463-8307; Rodriguez, Jose F/0000-0002-1472-1277; Saintilan, Neil/0000-0001-9226-2005													2045-2322					AUG 6	2020	10	1							13232	10.1038/s41598-020-70087-x	http://dx.doi.org/10.1038/s41598-020-70087-x								32764646					WOS:000573235600014
J	Núñez, A; Schipanski, M				Nunez, Agustin; Schipanski, Meagan			Changes in soil organic matter after conversion from irrigated to dryland cropping systems	AGRICULTURE ECOSYSTEMS & ENVIRONMENT												Global water resources are under increasing pressure, and some regions face the need to retire irrigation due to groundwater depletion or to meet governmental regulations. In arid and semiarid climates, irrigated lands tend to have more soil organic carbon (SOC) than non-irrigated croplands. However, little is known about how SOC might change following irrigation retirement. Our objective was to quantify changes in SOC and nitrogen stocks after irrigation retirement in semiarid agroecosystems of the High Plains. We sampled fields that stopped using irrigation and transitioned into either dryland crops or ungrazed perennial grasslands and compared SOC and nitrogen stocks in these fields with still irrigated and long-term dryland situations. Currently irrigated fields had more SOC (83.0 vs 73.3 Mg ha-1) and nitrogen (10.2 vs 9.4 Mg ha-1) at 0-80 cm depth than their dryland counterparts, confirming the reported positive impact of irrigation in semiarid agroecosystems. However, there was no legacy effect of irrigation on SOC and nitrogen topsoil stocks 7-10 years after transition to dryland crops as retired fields had lower stocks than still irrigated fields and did not differ from long-term dryland cropping zones of the same fields. This lack of a legacy effect was related to the preferential accumulation, during irrigation, of carbon and nitrogen in the less stable particulate organic matter pool at 0-10 cm soil depth. The transition from irrigated agriculture to perennial grasses resulted in intermediate SOC stocks, that did not differ from the still irrigated nor from the sites retired to dryland crops. Our results suggest that perennial systems are a viable option to mitigate, at least partially, the negative impact of irrigation retirement on SOC. However, the advantage of perennial grasses was explained by the accumulation of carbon and nitrogen in the particulate organic matter fraction, which poses some questions about the stability of SOC in these systems after changes in management.					Núñez, Agustín/JMC-5847-2023	Núñez, Agustín/0000-0003-0558-1679													0167-8809	1873-2305				MAY 1	2023	347								108392	10.1016/j.agee.2023.108392	http://dx.doi.org/10.1016/j.agee.2023.108392		FEB 2023											WOS:001003674300001
J	Dubinin, M; Osem, Y; Yakir, D; Paz-Kagan, T				Dubinin, Moshe; Osem, Yagil; Yakir, Dan; Paz-Kagan, Tarin			Satellite-based assessment of water use and leaf area efficiencies of dryland conifer forests along an aridity gradient	SCIENCE OF THE TOTAL ENVIRONMENT												Dryland forests worldwide are increasingly threatened by drought stress due to climate change. Understanding the relationships between forest structure and function is essential for managing dryland forests to adapt to these changes. We investigated the structure-function relationships in four dryland conifer forests distributed along a semiarid to subhumid climatic aridity gradient. Forest structure was represented by leaf area index (LAI) and function by gross primary productivity (GPP), evapotranspiration (ET), and the derived efficiencies of water use (WUE = GPP/ET) and leaf area (LAE = GPP/LAI). Estimates of GPP and ET were based on the observed relationships between high-resolution vegetation indices from VEN mu S and Sentinel-2A satellites and flux data from three eddy covariance towers in the study regions between November 2015 to October 2018. The red-edge-based MERIS Terrestrial Chlorophyll Index (MTCI) from VEN mu S and Sentinel-2A showed strong correlations to flux tower GPP and ET measurements for the three sites (R-cal (2)> 0.91, R-val(2) > 0.84). Using our approach, we showed that as LAI decreased with decreasing aridity index (AI) (i.e., dryer conditions), estimated GPP and ET decreased (R-2 > 0.8 to LAI), while WUE (R-2 = 0.68 to LAI) and LAE increased. The observed global-scale patterns are associated with a variety of forest vegetation characteristics, at the local scale, such as tree species composition and density. However, our results point towards a canopy-level mechanism, where the ecosystem-LAI and resultant proportion of sun-exposed vs. shaded leaves are primary determinants of WUE and LAE along the studied climatic aridity gradient. This work demonstrates the importance of high-resolution (spatially and spectrally) remote sensing data conjugated with flux tower data for monitoring dryland forests and understanding the intricate structure-function interactions in their response to drying conditions.					Paz-Kagan, Tarin/IYS-1443-2023	Paz-Kagan, Tarin/0000-0002-7164-5389													0048-9697	1879-1026				DEC 1	2023	902								165977	10.1016/j.scitotenv.2023.165977	http://dx.doi.org/10.1016/j.scitotenv.2023.165977		AUG 2023						37541509					WOS:001064935500001
J	Farías, AA; Armas, C; Gaxiola, A; Cea, AP; Cortés, JL; López, RP; Casanoves, F; Holmgren, M; Meserve, PL; Gutiérrez, JR; Kelt, DA				Farias, Ariel A.; Armas, Cristina; Gaxiola, Aurora; Cea, Alex P.; Luis Cortes, Jose; Lopez, Ramiro P.; Casanoves, Fernando; Holmgren, Milena; Meserve, Peter L.; Gutierrez, Julio R.; Kelt, Douglas A.			Species interactions across trophic levels mediate rainfall effects on dryland vegetation dynamics	ECOLOGICAL MONOGRAPHS												Arid ecosystems are strongly limited by water availability, and precipitation plays a major role in the dynamics of all species in arid regions, as well as the ecosystem processes that occur there. However, understanding how biotic interactions mediate long-term responses of dryland ecosystems to rainfall remains very fragmented. We report on a unique large-scale field experiment spanning 25 yr and three trophic levels (plants, small mammal herbivores, predators) in a dryland ecosystem in the northern Chilean Mediterranean Region where we assessed how biotic interactions influence the long-term plant community responses to precipitation. As the most persistent ecological changes in dryland systems may result from changes in the structure, cover, and composition of the perennial vegetation, we emphasized the interplay between bottom-up and top-down controls of perennial plants in our analyses. Rainfall was the primary factor affecting the dynamics of, and interactions among, plants and small mammals. Ephemeral plant cover dynamics closely tracked short-term annual rainfall, but seemed unaffected by top-down controls (herbivory). In contrast, the response of the perennial plant cover to precipitation was mediated by (1) a complex interplay between subtle top-down (herbivory) controls that become more apparent in the long-term, (2) competition with ephemeral plants during wet years, and (3) an indirect effect of predators on subdominant shrubs and perennial herbs. This long-term field experiment highlights how climate-induced responses of arid perennial vegetation are influenced by interactions across trophic levels and temporal scales. In the face of global change, understanding how multi-trophic controls mediate dryland vegetation responses to climate is essential to properly managing the conservation of biodiversity in arid systems.					Farias, Ariel/ABA-8072-2021; Lopez, Ramiro Pablo/O-3491-2019; Gutierrez, Julio R/A-8367-2011; Armas, Cristina/A-1128-2012; Casanoves, Fernando/I-3588-2016	Farias, Ariel/0000-0001-7510-2253; Armas, Cristina/0000-0003-0356-8075; Casanoves, Fernando/0000-0001-8765-9382; Gutierrez, Julio/0000-0002-1099-1341													0012-9615	1557-7015				MAY	2021	91	2							e01441	10.1002/ecm.1441	http://dx.doi.org/10.1002/ecm.1441		FEB 2021											WOS:000613307600001
